DateTime,WindSpeed,Pressure,Temperature,Humidity,Sunlight,Power
2024-02-09 14:50:00,0.02568763001392066,0.18315388371557823,0.06689803090529754,0.11835442699240506,0.012504424553863335,22.1
2024-02-09 15:00:00,0.20186385356072167,0.9158178567989106,0.3323204886592889,0.6006084897539923,0.061377125094701356,106.85
2024-02-09 15:10:00,0.21141146825616122,0.9158456639257921,0.32790883472931787,0.6034175778514386,0.05372021374301431,81.74
2024-02-09 15:20:00,0.3007498629063455,0.9158949991509047,0.323442939152667,0.6149175663409839,0.04231265438269919,50.43
2024-02-09 15:30:00,0.2771081503271618,0.9159864935683859,0.31915784906494926,0.6179175633382568,0.04164745296431021,49.83
2024-02-09 15:40:00,0.4892015910615687,0.9160439018303349,0.3176571635068034,0.6163084740397196,0.04329559131830879,54.38
2024-02-09 15:50:00,0.4812452454820358,0.9161048981086557,0.31606607520419094,0.6211357419353312,0.03640930918184346,39.31
2024-02-09 16:00:00,0.3741755663974638,0.9161784524442779,0.31405913427703197,0.6154902930404633,0.030595859966269356,27.810000000000002
2024-02-09 16:10:00,0.39190685083185156,0.9162403457266917,0.3122329988388063,0.6235175577331659,0.029132404957056802,25.0
2024-02-09 16:20:00,0.2989312696310236,0.9163524712383109,0.31062382998730054,0.6291630066280336,0.020515187767509595,13.59
2024-02-09 16:30:00,0.3582628752383979,0.9164143645207246,0.30897850003800803,0.6344175468232568,0.016461682171588506,9.0
2024-02-09 16:40:00,0.3878150159623774,0.9164959918931832,0.3057240012372098,0.6325084578249923,0.012330339186559975,5.21
2024-02-09 16:50:00,0.2614227833275112,0.9165372540814591,0.30561551794384983,0.6337811838238352,0.010447949863924168,4.05
2024-02-09 17:00:00,0.35621695780366086,0.9166054263925236,0.3049646181836902,0.6287630070283973,0.007826750734422037,2.6
2024-02-09 17:10:00,0.22368697286458344,0.916750741055582,0.3033735298810777,0.6346084557230832,0.004557342616773559,0.97
2024-02-09 17:20:00,0.31870847150014836,0.9169113047882207,0.30057104480261254,0.6359811816218353,0.002487433631660056,0.36
2024-02-09 17:30:00,0.1820866516915969,0.9169175838168714,0.30049872260703925,0.6388811787191989,0.0011796873685389385,0.12
2024-02-09 17:40:00,0.16821987796726803,0.916964228029705,0.3005891253515059,0.6475811700112899,0.0003948850568279789,0.03
2024-02-09 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 22:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 22:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 23:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 23:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 23:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
