DateTime,WindSpeed,Pressure,Temperature,Humidity,Sunlight,Power
2024-01-17 15:20:00,0.007793757077431699,0.180894403746395,0.10262630904056007,0.08082070132467033,0.028726656355713556,123.49000000000001
2024-01-17 15:30:00,0.01049159606577344,0.1808952961882969,0.10182924924312439,0.08381061087004535,0.023630185638349187,81.50999999999999
2024-01-17 15:40:00,0.1594722601997563,0.9044925448957186,0.49783188518860805,0.46103287466488496,0.10816323765105244,343.89
2024-01-17 15:50:00,0.13564134913607093,0.9044791582671903,0.5224629769776571,0.4367223951837982,0.267053214340621,1449.51
2024-01-17 16:00:00,0.11211019795997904,0.9044746960576807,0.5702088028923409,0.3737014357320615,0.2653398051678429,850.24
2024-01-17 16:10:00,0.11226007790377582,0.9045371669908133,0.5262733116190569,0.4157650852863096,0.09840777158636131,155.37
2024-01-17 16:20:00,0.07044357358447882,0.9046032076915536,0.4720926858762949,0.48848229345061767,0.0843458349731257,96.22
2024-01-17 16:30:00,0.05365701987924131,0.9046451524609425,0.48371809462913723,0.4588812575154094,0.10315683584634125,70.84
2024-01-17 16:40:00,0.00524579803288672,0.9047290419997206,0.4516024169373386,0.5018111425454205,0.03864231955818352,36.01
2024-01-17 16:50:00,0.0,0.9048254257251253,0.4234720382327183,0.5559834600404397,0.03412613597182105,30.32
2024-01-17 17:00:00,0.0,0.9048379199117517,0.4038954719883834,0.5990810035496307,0.02131871023918557,8.99
2024-01-17 17:10:00,0.0,0.8144219535051206,0.35055078700878556,0.5632020890051302,0.012043796987971155,2.81
2024-01-17 17:20:00,0.0,0.9050208705016402,0.3789533324735059,0.6511482756949467,0.00707341657234364,0.93
2024-01-17 17:30:00,0.018135473199408374,0.9050878036442821,0.3662781376459921,0.6850711746490148,0.0021834782643569742,0.13
2024-01-17 17:40:00,0.0340227472418653,0.6336230410422282,0.25235690806128247,0.489208813527064,0.00027276204867240835,0.0
2024-01-17 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 22:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 22:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 23:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 23:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 23:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 02:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 03:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 05:50:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 06:20:00,0.25704410361144925,0.7231760161297275,0.21139581066623414,0.6513531916139443,0.00048572519467821214,0.0
2024-01-18 06:30:00,0.16037153986253685,0.8135955523039663,0.236629557424076,0.7323229226978857,0.0023578029507905656,0.15
2024-01-18 06:40:00,0.29361480989785954,0.9041355681349609,0.2653625910974891,0.8000942057263865,0.008303478301801871,2.13
2024-01-18 06:50:00,0.32119271955646406,0.9042631873269317,0.27698799985033146,0.7691146445179211,0.017789393826148688,11.36
2024-01-18 07:00:00,0.3691543015714283,0.9042908530258905,0.2816537157377598,0.764150090662205,0.02961510160674422,30.619999999999997
2024-01-18 07:10:00,0.19978996508108565,0.8139837645312904,0.257100385880168,0.6822396092228653,0.04100463869256045,66.0
2024-01-18 07:20:00,0.32898647663389574,0.9044479228006239,0.291626683447138,0.7456238287128251,0.0569116408800816,109.56
2024-01-18 07:30:00,0.3159469215235773,0.9044996844309338,0.2936290531821593,0.7519575934818438,0.07008962526595708,161.31
2024-01-18 07:40:00,0.2816244143941185,0.9045666175735759,0.3141776435697085,0.7206334009550643,0.15437293618632048,1118.4099999999999
2024-01-18 07:50:00,0.2336628323791542,0.904565725131674,0.378758927644863,0.6050515082804263,0.27753584000252013,3585.63
2024-01-18 08:00:00,0.2778774157991994,0.9046451524609425,0.4072003540753118,0.5411549989929723,0.20161545116791585,2027.95
2024-01-18 08:10:00,0.3666063425268834,0.9046808501370183,0.3748513905891417,0.5756274451843524,0.2072749317190748,2345.07
2024-01-18 08:20:00,0.27158245815973536,0.9047415361863471,0.4153653568783115,0.528534041254707,0.3979347777040904,6973.549999999999
2024-01-18 08:30:00,0.22452015580755164,0.8141622529116693,0.45220507190613135,0.3707394692665498,0.44831100685650116,8127.6900000000005
2024-01-18 08:40:00,0.22691823490829985,0.9046728181599012,0.527439740590914,0.384142833240988,0.5349863433632762,10048.07
