DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power
2024-03-01 15:40:00,60.0,3,1,15,40,4,0.17333333333333334,1015.8133333333333,17.666666666666668,71.21222222222224,2720.1400000000003,0.46243653025980613,-0.9164403501285632,39.04,-0.8829475928589271,1.7155555555555555
2024-03-01 15:50:00,60.0,3,1,15,50,4,0.13099999999999998,1015.8309999999999,17.71,72.19800000000001,2849.5,0.4305986119669751,-0.92689299256763,39.04,-0.8829475928589271,1.8050000000000002
2024-03-01 16:00:00,60.0,3,1,16,0,4,0.12999999999999998,1015.9460000000001,17.303,75.394,2470.834,0.3982154776030944,-0.9366721892483976,39.04,-0.8829475928589271,1.262
2024-03-01 16:10:00,60.0,3,1,16,10,4,0.156,1015.985,17.019,76.838,2126.668,0.3814289337769339,-0.9437047689146438,39.04,-0.8829475928589271,0.875
2024-03-01 16:20:00,60.0,3,1,16,20,4,0.304,1016.141,16.666,78.856,1291.749,0.3645156460609574,-0.9503348265602211,39.04,-0.8829475928589271,0.366
2024-03-01 16:30:00,60.0,3,1,16,30,4,0.149,1016.226,16.585,81.06899999999999,1211.333,0.34748123452140756,-0.9565595342411697,39.04,-0.8829475928589271,0.328
2024-03-01 16:40:00,60.0,3,1,16,40,4,0.409,1016.2869999999999,16.355,81.9,1662.583,0.3303313594724034,-0.9623762369090085,39.04,-0.8829475928589271,0.585
2024-03-01 16:50:00,60.0,3,1,16,50,4,0.471,1016.324,16.064,81.81800000000001,1033.416,0.31307171959509117,-0.967782453543201,39.04,-0.8829475928589271,0.24900000000000003
2024-03-02 06:30:00,61.0,3,2,6,30,5,0.496,1019.625,14.322999999999999,86.962,280.66700000000003,0.01258018578155738,-0.9086506003093706,39.04,-0.8829475928589271,0.04
2024-03-02 06:40:00,61.0,3,2,6,40,5,0.305,1019.585,14.191999999999998,87.421,626.251,0.01257727183151826,-0.9091474205679931,39.04,-0.8829475928589271,0.14500000000000002
2024-03-02 06:50:00,61.0,3,2,6,50,5,0.365,1019.6700000000001,14.248000000000001,88.513,1220.75,0.012574357881372325,-0.9096429504170052,39.04,-0.8829475928589271,0.445
2024-03-02 07:00:00,61.0,3,2,7,0,5,0.078,1019.909,14.518,89.107,2030.084,0.012571443931119605,-0.9101371891530704,39.04,-0.8829475928589271,1.2029999999999998
2024-03-02 07:10:00,61.0,3,2,7,10,5,0.45199999999999996,1019.673,14.524000000000001,89.155,2216.418,0.012568529980760119,-0.9106301360746849,39.04,-0.8829475928589271,1.569
2024-03-02 07:20:00,61.0,3,2,7,20,5,0.304,1019.8770000000001,14.336000000000002,90.625,1153.084,0.012565616030293898,-0.911121790482178,39.04,-0.8829475928589271,0.378
2024-03-02 07:30:00,61.0,3,2,7,30,5,0.034,1019.8860000000001,14.3,91.727,1477.583,0.012562702079720964,-0.9116121516777148,39.04,-0.8829475928589271,0.55
2024-03-02 07:40:00,61.0,3,2,7,40,5,0.0,1020.0040000000001,14.449000000000002,92.824,3602.75,0.01255978812904134,-0.9121012189652946,39.04,-0.8829475928589271,3.219
2024-03-02 07:50:00,61.0,3,2,7,50,5,0.0,1020.225,14.276,93.176,2036.4989999999998,0.012556874178255056,-0.9125889916507537,39.04,-0.8829475928589271,0.969
