,DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,SunlightPred,GlobalRad,Precp
0,2024-02-28 06:30:00,58.0,2,28,6,30,2,0.0,1017.269,15.813,86.829,782.5,0.0004444125267923,0.3892802556880572,39.22,0.7547095802227718,0.508,782.5,0.0,0.0
1,2024-02-28 06:40:00,58.0,2,28,6,40,2,0.0,1017.341,16.053,86.84700000000001,1344.083,0.0004428531846951,0.3879875584127153,39.22,0.7547095802227718,1.201,1344.08,0.0,0.0
2,2024-02-28 06:50:00,58.0,2,28,6,50,2,0.1129999999999999,1017.501,16.348,86.774,2361.083,0.0004412938425969,0.3866940974380776,39.22,0.7547095802227718,3.464,2361.08,0.0,0.0
3,2024-02-28 07:00:00,58.0,2,28,7,0,2,0.026,1017.654,16.903,84.946,3641.25,0.0004397345004976,0.3853998753101422,39.22,0.7547095802227718,9.719,3641.25,0.0,0.0
4,2024-02-28 07:10:00,58.0,2,28,7,10,2,0.0699999999999999,1017.803,17.468,82.919,3812.916,0.0004381751583972,0.3841048945764027,39.22,0.7547095802227718,6.857000000000001,3812.92,0.083333333333333,0.0
5,2024-02-28 07:20:00,58.0,2,28,7,20,2,0.0,1017.846,17.618000000000002,82.481,4657.1669999999995,0.0004366158162958,0.3828091577858495,39.22,0.7547095802227718,8.385,4657.17,0.1666666666666665,0.0
6,2024-02-28 07:30:00,58.0,2,28,7,30,2,0.0699999999999999,1017.925,18.195,80.767,7583.583,0.0004350564741933,0.3815126674889578,39.22,0.7547095802227718,26.869,7583.58,0.25,0.0
7,2024-02-28 07:40:00,58.0,2,28,7,40,2,0.0699999999999999,1017.952,19.985999999999997,74.291,13708.75,0.0004334971320897,0.3802154262376893,39.22,0.7547095802227718,79.057,13708.75,0.333333333333333,0.0
8,2024-02-28 07:50:00,58.0,2,28,7,50,2,0.5050000000000001,1017.925,20.931,69.245,14752.499,0.0004319377899851,0.3789174365854802,39.22,0.7547095802227718,97.422,14752.5,0.4166666666666665,0.0
9,2024-02-28 08:00:00,58.0,2,28,8,0,2,0.3389999999999999,1017.959,21.216,67.49199999999999,12717.0,0.0004303784478794,0.3776187010872428,39.22,0.7547095802227718,66.147,12717.0,0.5,0.0
10,2024-02-28 08:10:00,58.0,2,28,8,10,2,0.3299999999999999,1018.037,21.412,66.399,12313.0,0.0004288191057727,0.3763192222993574,39.22,0.7547095802227718,65.485,12313.0,0.6499999999999995,0.0
11,2024-02-28 08:20:00,58.0,2,28,8,20,2,0.416,1017.964,22.826,61.4,27737.665,0.000427259763665,0.3750190027796645,39.22,0.7547095802227718,306.648,27737.66,0.7999999999999989,0.0
12,2024-02-28 08:30:00,58.0,2,28,8,30,2,0.375,1017.923,26.743,50.458,45491.485,0.0004257004215562,0.3737180450874664,39.22,0.7547095802227718,942.742,45491.48,0.95,0.0
13,2024-02-28 08:40:00,58.0,2,28,8,40,2,0.679,1017.842,29.51,42.698,55407.175,0.0004241410794464,0.3724163517835147,39.22,0.7547095802227718,1241.735,55407.18,1.0999999999999994,0.0
14,2024-02-28 08:50:00,58.0,2,28,8,50,2,0.741,1017.757,30.395,39.919,58776.85600000001,0.0004225817373355,0.3711139254300127,39.22,0.7547095802227718,1283.948,58776.86,1.249999999999999,0.0
15,2024-02-28 09:00:00,58.0,2,28,9,0,2,0.183,1017.731,31.494,38.488,58577.94,0.0004210223952236,0.3698107685906027,39.22,0.7547095802227718,1361.11,58577.94,1.4,0.0
16,2024-02-28 09:10:00,58.0,2,28,9,10,2,0.269,1017.663,33.19,34.978,62333.59,0.0004194630531107,0.368506883830368,39.22,0.7547095802227718,1479.815,62333.59,1.5333333333333328,0.0
17,2024-02-28 09:20:00,58.0,2,28,9,20,2,0.462,1017.609,33.958,32.976,62931.052,0.0004179037109968,0.3672022737158243,39.22,0.7547095802227718,1478.526,62931.05,1.6666666666666656,0.0
18,2024-02-28 09:30:00,58.0,2,28,9,30,2,0.2,1017.496,35.501,30.892000000000003,68778.80500000001,0.0004163443688819,0.3658969408149125,39.22,0.7547095802227718,1587.635,68778.81,1.8,0.0
