,DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,SunlightPred,GlobalRad,Precp
0,2024-04-21 16:30:00,111.0,4,21,16,30,6,1.1422222222222222,1004.5455555555556,34.16,51.193333333333335,30410.879999999997,0.0439555581856284,0.9749331623113948,53.37,-0.4694715627858908,155.57,30410.88,1.25,0.0
1,2024-04-21 16:40:00,111.0,4,21,16,40,6,1.1869999999999998,1004.626,34.226,50.786,25631.0,0.0439641778849701,0.9751583346666488,53.37,-0.4694715627858908,93.395,25631.0,1.100000000000002,0.0
2,2024-04-21 16:50:00,111.0,4,21,16,50,6,0.724,1004.694,33.840999999999994,52.039,18820.751,0.043972797581039,0.9753825038260572,53.37,-0.4694715627858908,42.238,18820.75,0.9500000000000012,0.0
3,2024-04-22 06:30:00,112.0,4,22,6,30,0,0.453,1004.727,28.33,65.914,11999.167,0.0446796014601098,0.9903305242100692,53.37,-0.4694715627858908,24.961,11999.17,0.2,0.0
4,2024-04-22 06:40:00,112.0,4,22,6,40,0,0.505,1004.651,33.232,49.829,13756.584,0.044688220882297,0.9904707229747612,53.37,-0.4694715627858908,31.177,13756.58,0.2666666666666664,0.0
5,2024-04-22 06:50:00,112.0,4,22,6,50,0,0.748,1004.88,34.433,46.003,18300.75,0.0446968403011575,0.9906099027909616,53.37,-0.4694715627858908,55.048,18300.75,0.3333333333333332,0.0
6,2024-04-22 07:00:00,112.0,4,22,7,0,0,0.192,1005.037,37.921,38.555,23102.166,0.0447054597166907,0.9907480635154892,53.37,-0.4694715627858908,92.901,23102.17,0.4,0.0
7,2024-04-22 07:10:00,112.0,4,22,7,10,0,1.725,1005.235,38.215,36.432,24519.917,0.0447140791288958,0.9908852050062108,53.37,-0.4694715627858908,115.989,24519.92,0.5333333333333329,0.0
8,2024-04-22 07:20:00,112.0,4,22,7,20,0,0.958,1005.109,38.306,36.136,20863.499,0.0447226985377723,0.9910213271220416,53.37,-0.4694715627858908,87.214,20863.5,0.6666666666666664,0.0
9,2024-04-22 07:30:00,112.0,4,22,7,30,0,0.8460000000000001,1005.073,36.89,37.803,24464.751,0.0447313179433194,0.991156429722946,53.37,-0.4694715627858908,125.565,24464.75,0.8,0.0
10,2024-04-22 07:40:00,112.0,4,22,7,40,0,0.462,1005.155,38.364,35.598,27570.666000000005,0.0447399373455367,0.991290512669937,53.37,-0.4694715627858908,180.246,27570.67,0.9333333333333328,0.0
11,2024-04-22 07:50:00,112.0,4,22,7,50,0,0.261,1005.201,40.026,32.798,30411.666000000005,0.0447485567444234,0.9914235758250765,53.37,-0.4694715627858908,225.089,30411.67,1.0666666666666664,0.0
12,2024-04-22 08:00:00,112.0,4,22,8,0,0,0.271,1005.252,40.739,31.279000000000003,28538.167,0.0447571761399788,0.9915556190514752,53.37,-0.4694715627858908,224.681,28538.17,1.2,0.0
13,2024-04-22 08:10:00,112.0,4,22,8,10,0,0.2079999999999999,1005.263,42.777,28.461,28023.833999999995,0.0447657955322024,0.9916866422132938,53.37,-0.4694715627858908,351.36199999999997,28023.83,1.3499999999999994,0.0
14,2024-04-22 08:20:00,112.0,4,22,8,20,0,0.549,1005.257,45.227,24.5,31692.249,0.0447744149210935,0.991816645175742,53.37,-0.4694715627858908,522.592,31692.25,1.499999999999999,0.0
15,2024-04-22 08:30:00,112.0,4,22,8,30,0,0.784,1005.241,46.937,22.551,37281.851,0.0447830343066514,0.9919456278050788,53.37,-0.4694715627858908,691.745,37281.85,1.65,0.0
16,2024-04-22 08:40:00,112.0,4,22,8,40,0,0.749,1005.209,47.686,20.935,39998.543,0.0447916536888755,0.9920735899686132,53.37,-0.4694715627858908,692.609,39998.54,1.7999999999999996,0.0
17,2024-04-22 08:50:00,112.0,4,22,8,50,0,0.209,1005.227,48.658,19.822,47193.104,0.0448002730677652,0.992200531534704,53.37,-0.4694715627858908,698.955,47193.1,1.949999999999999,0.0
18,2024-04-22 09:00:00,112.0,4,22,9,0,0,0.48,1005.179,50.013,18.072,63973.41799999999,0.0448088924433199,0.9923264523727596,53.37,-0.4694715627858908,784.5930000000001,63973.42,2.1,0.0
19,2024-04-22 09:10:00,112.0,4,22,9,10,0,0.4269999999999999,1005.154,49.088,18.789,69234.312,0.0448175118155388,0.9924513523532388,53.37,-0.4694715627858908,828.9590000000001,69234.31,2.1333333333333333,0.0
20,2024-04-22 09:20:00,112.0,4,22,9,20,0,0.635,1005.152,48.247,19.814,66913.646,0.0448261311844214,0.9925752313476508,53.37,-0.4694715627858908,850.243,66913.65,2.1666666666666665,0.0
21,2024-04-22 09:30:00,112.0,4,22,9,30,0,0.774,1005.138,47.549,21.006,65495.553,0.044834750549967,0.9926980892285544,53.37,-0.4694715627858908,814.449,65495.55,2.2,0.0
22,2024-04-22 09:40:00,112.0,4,22,9,40,0,0.323,1005.053,47.592,20.538,64625.505000000005,0.0448433699121749,0.9928199258695596,53.37,-0.4694715627858908,766.654,64625.5,2.233333333333333,0.0
23,2024-04-22 09:50:00,112.0,4,22,9,50,0,0.8709999999999999,1004.984,45.296,23.515,56791.846,0.0448519892710446,0.992940741145327,53.37,-0.4694715627858908,580.938,56791.85,2.266666666666666,0.0
24,2024-04-22 10:00:00,112.0,4,22,10,0,0,0.462,1004.758,44.362,25.478,48744.005,0.0448606086265753,0.9930605349315672,53.37,-0.4694715627858908,431.689,48744.0,2.3,0.0
25,2024-04-22 10:10:00,112.0,4,22,10,10,0,0.993,1004.728,42.866,27.707,37075.380000000005,0.0448692279787665,0.9931793071050424,53.37,-0.4694715627858908,243.811,37075.38,2.1833333333333336,0.0
26,2024-04-22 10:20:00,112.0,4,22,10,20,0,0.6809999999999999,1004.667,40.934,30.857999999999997,44454.847,0.0448778473276175,0.9932970575435656,53.37,-0.4694715627858908,322.135,44454.85,2.0666666666666673,0.0
27,2024-04-22 10:30:00,112.0,4,22,10,30,0,0.575,1004.755,42.153,28.82,56856.895,0.0448864666731277,0.9934137861260004,53.37,-0.4694715627858908,518.178,56856.9,1.95,0.0
28,2024-04-22 10:40:00,112.0,4,22,10,40,0,0.924,1004.686,42.192,29.131,50915.707,0.0448950860152963,0.9935294927322624,53.37,-0.4694715627858908,435.322,50915.71,1.8333333333333337,0.0
29,2024-04-22 10:50:00,112.0,4,22,10,50,0,0.496,1004.564,41.898,30.132,50486.794,0.0449037053541228,0.9936441772433182,53.37,-0.4694715627858908,428.706,50486.79,1.7166666666666677,0.0
30,2024-04-22 11:00:00,112.0,4,22,11,0,0,1.183,1004.355,43.14,28.56,84042.71699999999,0.0449123246896066,0.993757839541186,53.37,-0.4694715627858908,1113.5459999999998,84042.72,1.6,0.0
31,2024-04-22 11:10:00,112.0,4,22,11,10,0,0.8009999999999999,1004.363,45.486,25.105,90911.992,0.044920944021747,0.9938704795089354,53.37,-0.4694715627858908,1039.027,90911.99,1.7999999999999994,0.0
32,2024-04-22 11:20:00,112.0,4,22,11,20,0,1.123,1004.271,45.134,24.853,80762.70300000001,0.0449295633505432,0.9939820970306876,53.37,-0.4694715627858908,978.13,80762.7,1.999999999999999,0.0
33,2024-04-22 11:30:00,112.0,4,22,11,30,0,1.194,1004.125,46.564,23.306,115234.847,0.0449381826759948,0.9940926919916164,53.37,-0.4694715627858908,1279.598,115234.85,2.2,0.0
34,2024-04-22 11:40:00,112.0,4,22,11,40,0,1.4280000000000002,1003.89,47.977999999999994,21.324,116371.731,0.0449468019981011,0.9942022642779466,53.37,-0.4694715627858908,1310.146,116371.73,2.399999999999999,0.0
35,2024-04-22 11:50:00,112.0,4,22,11,50,0,1.455,1003.763,47.292,21.947,105822.457,0.0449554213168614,0.9943108137769556,53.37,-0.4694715627858908,1221.699,105822.46,2.5999999999999983,0.0
36,2024-04-22 12:00:00,112.0,4,22,12,0,0,1.8009999999999995,1003.602,45.629,24.503,71300.896,0.044964040632275,0.9944183403769732,53.37,-0.4694715627858908,712.317,71300.9,2.8,0.0
37,2024-04-22 12:10:00,112.0,4,22,12,10,0,2.308,1003.451,41.451,30.811,66669.989,0.0449726599443414,0.9945248439673808,53.37,-0.4694715627858908,722.876,66669.99,2.7,0.0
38,2024-04-22 12:20:00,112.0,4,22,12,20,0,2.239,1003.128,40.722,32.602,72860.763,0.0449812792530599,0.9946303244386128,53.37,-0.4694715627858908,895.2040000000001,72860.76,2.6000000000000005,0.0
39,2024-04-22 12:30:00,112.0,4,22,12,30,0,1.967,1002.911,43.437,28.45,106213.637,0.0449898985584299,0.9947347816821562,53.37,-0.4694715627858908,1543.998,106213.64,2.5,0.0
40,2024-04-22 12:40:00,112.0,4,22,12,40,0,2.5700000000000003,1002.803,42.842,29.238,73273.14499999999,0.0449985178604507,0.9948382155905502,53.37,-0.4694715627858908,829.93,73273.14,2.4000000000000004,0.0
41,2024-04-22 12:50:00,112.0,4,22,12,50,0,1.752,1002.747,41.568,31.506,75955.522,0.0450071371591216,0.9949406260573872,53.37,-0.4694715627858908,871.243,75955.52,2.3000000000000007,0.0
42,2024-04-22 13:00:00,112.0,4,22,13,0,0,2.012,1002.637,41.157,32.119,66085.64499999999,0.045015756454442,0.9950420129773118,53.37,-0.4694715627858908,676.822,66085.64,2.2,0.0
43,2024-04-22 13:10:00,112.0,4,22,13,10,0,1.959,1002.434,39.677,35.263,50467.927,0.0450243757464114,0.9951423762460224,53.37,-0.4694715627858908,396.04,50467.93,2.0666666666666673,0.0
44,2024-04-22 13:20:00,112.0,4,22,13,20,0,2.255,1002.328,38.831,37.425,50329.028999999995,0.045032995035029,0.9952417157602702,53.37,-0.4694715627858908,397.433,50329.03,1.9333333333333345,0.0
45,2024-04-22 13:30:00,112.0,4,22,13,30,0,2.0469999999999997,1002.345,38.265,38.903,44512.308000000005,0.0450416143202942,0.9953400314178592,53.37,-0.4694715627858908,329.127,44512.31,1.8,0.0
46,2024-04-22 13:40:00,112.0,4,22,13,40,0,1.775,1002.339,37.435,40.656,40078.321,0.0450502336022064,0.9954373231176472,53.37,-0.4694715627858908,259.977,40078.32,1.6666666666666672,0.0
47,2024-04-22 13:50:00,112.0,4,22,13,50,0,1.942,1002.283,38.463,38.925,68815.818,0.0450588528807649,0.9955335907595452,53.37,-0.4694715627858908,791.55,68815.82,1.5333333333333343,0.0
48,2024-04-22 14:00:00,112.0,4,22,14,0,0,1.908,1002.292,38.311,38.787,43264.077,0.045067472155969,0.9956288342445174,53.37,-0.4694715627858908,303.066,43264.08,1.4,0.0
49,2024-04-22 14:10:00,112.0,4,22,14,10,0,1.324,1002.149,38.097,39.032,41672.063,0.0450760914278183,0.995723053474582,53.37,-0.4694715627858908,276.072,41672.06,1.3333333333333337,0.0
50,2024-04-22 14:20:00,112.0,4,22,14,20,0,1.811,1001.944,38.28,38.313,48500.35,0.0450847106963119,0.9958162483528114,53.37,-0.4694715627858908,377.067,48500.35,1.266666666666667,0.0
51,2024-04-22 14:30:00,112.0,4,22,14,30,0,1.071,1001.595,38.75,37.48,52669.456000000006,0.0450933299614493,0.9959084187833304,53.37,-0.4694715627858908,412.506,52669.46,1.2,0.0
52,2024-04-22 14:40:00,112.0,4,22,14,40,0,1.299,1001.654,38.96,37.739999999999995,47282.931,0.0451019492232297,0.9959995646713188,53.37,-0.4694715627858908,402.929,47282.93,1.1333333333333335,0.0
53,2024-04-22 14:50:00,112.0,4,22,14,50,0,1.125,1001.756,36.188,43.007,19139.0,0.0451105684816527,0.9960896859230104,53.37,-0.4694715627858908,61.196000000000005,19139.0,1.066666666666667,0.0
54,2024-04-22 15:00:00,112.0,4,22,15,0,0,0.938,1001.583,34.043,53.699,15464.415,0.0451191877367175,0.9961787824456924,53.37,-0.4694715627858908,40.688,15464.42,1.0,0.0
55,2024-04-22 15:10:00,112.0,4,22,15,10,0,0.591,1001.73,31.431,60.712,9555.416,0.0451278069884234,0.9962668541477068,53.37,-0.4694715627858908,16.71,9555.42,0.8833333333333337,0.0
56,2024-04-22 15:20:00,112.0,4,22,15,20,0,0.383,1001.86,30.879,63.00699999999999,7902.334,0.0451364262367699,0.9963539009384494,53.37,-0.4694715627858908,10.633,7902.33,0.7666666666666675,0.0
57,2024-04-22 15:30:00,112.0,4,22,15,30,0,0.6529999999999999,1001.863,29.863,71.731,8923.581,0.0451450454817564,0.9964399227283712,53.37,-0.4694715627858908,13.486,8923.58,0.65,0.0
58,2024-04-22 15:40:00,112.0,4,22,15,40,0,0.426,1001.941,28.644,82.936,11675.834,0.0451536647233821,0.9965249194289766,53.37,-0.4694715627858908,23.839999999999996,11675.83,0.5333333333333338,0.0
59,2024-04-22 15:50:00,112.0,4,22,15,50,0,0.052,1001.72,29.136000000000003,85.595,18635.417,0.0451622839616464,0.9966088909528252,53.37,-0.4694715627858908,57.754,18635.42,0.4166666666666675,0.0
