DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,SunlightPred,GlobalRad,Precp
2024-01-26 16:00:00,25.0,1,26,16,0,4,0.0,1020.3716666666666,22.468333333333337,47.955000000000005,454.235,0.0,0.9128458599921356,51.82,-0.9335804264972016,0.01,454.23,0.1,0.0
2024-01-26 16:10:00,25.0,1,26,16,10,4,,,,,,0.0,0.9122608067995216,51.82,-0.9335804264972016,,,0.0833333333333335,0.0
2024-01-26 16:20:00,25.0,1,26,16,20,4,,,,,,0.0,0.9116738865652134,51.82,-0.9335804264972016,,,0.0666666666666667,0.0
2024-01-26 16:30:00,25.0,1,26,16,30,4,,,,,,0.0,0.9110851004904076,51.82,-0.9335804264972016,,,0.05,0.0
2024-01-26 16:40:00,25.0,1,26,16,40,4,,,,,,0.0,0.9104944497801196,51.82,-0.9335804264972016,,,0.0333333333333335,0.0
2024-01-26 16:50:00,25.0,1,26,16,50,4,,,,,,0.0,0.9099019356431808,51.82,-0.9335804264972016,,,0.0166666666666667,0.0
2024-01-27 06:30:00,25.0,1,27,6,30,5,,,,,,0.0,0.8550973549554215,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-27 06:40:00,25.0,1,27,6,40,5,,,,,,0.0,0.8543547617938372,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-27 06:50:00,25.0,1,27,6,50,5,,,,,,0.0,0.8536104201016245,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-27 07:00:00,25.0,1,27,7,0,5,,,,,,0.0,0.8528643314021597,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-27 07:10:00,25.0,1,27,7,10,5,,,,,,0.0,0.8521164972223959,51.82,-0.9335804264972016,,,0.0166666666666666,0.0
2024-01-27 07:20:00,25.0,1,27,7,20,5,,,,,,0.0,0.8513669190928577,51.82,-0.9335804264972016,,,0.0333333333333333,0.0
2024-01-27 07:30:00,25.0,1,27,7,30,5,,,,,,0.0,0.8506155985476382,51.82,-0.9335804264972016,,,0.05,0.0
2024-01-27 07:40:00,25.0,1,27,7,40,5,,,,,,0.0,0.8498625371243979,51.82,-0.9335804264972016,,,0.0666666666666666,0.0
2024-01-27 07:50:00,25.0,1,27,7,50,5,,,,,,0.0,0.849107736364359,51.82,-0.9335804264972016,,,0.0833333333333333,0.0
2024-01-27 08:00:00,25.0,1,27,8,0,5,,,,,,0.0,0.848351197812304,51.82,-0.9335804264972016,,,0.1,0.0
2024-01-27 08:10:00,25.0,1,27,8,10,5,,,,,,0.0,0.8475929230165722,51.82,-0.9335804264972016,,,0.1333333333333332,0.0
2024-01-27 08:20:00,25.0,1,27,8,20,5,,,,,,0.0,0.8468329135290558,51.82,-0.9335804264972016,,,0.1666666666666664,0.0
2024-01-27 08:30:00,25.0,1,27,8,30,5,,,,,,0.0,0.8460711709051977,51.82,-0.9335804264972016,,,0.2,0.0
2024-01-27 08:40:00,25.0,1,27,8,40,5,,,,,,0.0,0.8453076967039874,51.82,-0.9335804264972016,,,0.2333333333333332,0.0
2024-01-27 08:50:00,25.0,1,27,8,50,5,,,,,,0.0,0.8445424924879587,51.82,-0.9335804264972016,,,0.2666666666666664,0.0
2024-01-27 09:00:00,25.0,1,27,9,0,5,,,,,,0.0,0.8437755598231859,51.82,-0.9335804264972016,,,0.3,0.0
2024-01-27 09:10:00,25.0,1,27,9,10,5,,,,,,0.0,0.8430069002792805,51.82,-0.9335804264972016,,,0.3499999999999998,0.0
2024-01-27 09:20:00,25.0,1,27,9,20,5,,,,,,0.0,0.8422365154293887,51.82,-0.9335804264972016,,,0.3999999999999996,0.0
2024-01-27 09:30:00,25.0,1,27,9,30,5,,,,,,0.0,0.8414644068501874,51.82,-0.9335804264972016,,,0.4499999999999999,0.0
2024-01-27 09:40:00,25.0,1,27,9,40,5,,,,,,0.0,0.8406905761218815,51.82,-0.9335804264972016,,,0.4999999999999998,0.0
2024-01-27 09:50:00,25.0,1,27,9,50,5,,,,,,0.0,0.8399150248282002,51.82,-0.9335804264972016,,,0.5499999999999996,0.0
2024-01-27 10:00:00,25.0,1,27,10,0,5,,,,,,0.0,0.8391377545563943,51.82,-0.9335804264972016,,,0.6,0.0
2024-01-27 10:10:00,25.0,1,27,10,10,5,,,,,,0.0,0.8383587668972325,51.82,-0.9335804264972016,,,0.6,0.0
2024-01-27 10:20:00,25.0,1,27,10,20,5,,,,,,0.0,0.8375780634449985,51.82,-0.9335804264972016,,,0.6,0.0
2024-01-27 10:30:00,25.0,1,27,10,30,5,,,,,,0.0,0.8367956457974869,51.82,-0.9335804264972016,,,0.6,0.0
2024-01-27 10:40:00,25.0,1,27,10,40,5,,,,,,0.0,0.8360115155560022,51.82,-0.9335804264972016,,,0.6,0.0
2024-01-27 10:50:00,25.0,1,27,10,50,5,,,,,,0.0,0.8352256743253522,51.82,-0.9335804264972016,,,0.6,0.0
2024-01-27 11:00:00,25.0,1,27,11,0,5,,,,,,0.0,0.8344381237138473,51.82,-0.9335804264972016,,,0.6,0.0
2024-01-27 11:10:00,25.0,1,27,11,10,5,,,,,,0.0,0.833648865333296,51.82,-0.9335804264972016,,,0.5500000000000002,0.0
2024-01-27 11:20:00,25.0,1,27,11,20,5,,,,,,0.0,0.832857900799002,51.82,-0.9335804264972016,,,0.5000000000000003,0.0
2024-01-27 11:30:00,25.0,1,27,11,30,5,,,,,,0.0,0.8320652317297609,51.82,-0.9335804264972016,,,0.4499999999999999,0.0
2024-01-27 11:40:00,25.0,1,27,11,40,5,,,,,,0.0,0.8312708597478569,51.82,-0.9335804264972016,,,0.4000000000000002,0.0
2024-01-27 11:50:00,25.0,1,27,11,50,5,,,,,,0.0,0.8304747864790593,51.82,-0.9335804264972016,,,0.3500000000000003,0.0
2024-01-27 12:00:00,25.0,1,27,12,0,5,,,,,,0.0,0.829677013552619,51.82,-0.9335804264972016,,,0.3,0.0
2024-01-27 12:10:00,25.0,1,27,12,10,5,,,,,,0.0,0.8288775426012661,51.82,-0.9335804264972016,,,0.3166666666666666,0.0
2024-01-27 12:20:00,25.0,1,27,12,20,5,,,,,,0.0,0.8280763752612053,51.82,-0.9335804264972016,,,0.3333333333333332,0.0
2024-01-27 12:30:00,25.0,1,27,12,30,5,,,,,,0.0,0.8272735131721132,51.82,-0.9335804264972016,,,0.35,0.0
2024-01-27 12:40:00,25.0,1,27,12,40,5,,,,,,0.0,0.8264689579771353,51.82,-0.9335804264972016,,,0.3666666666666666,0.0
2024-01-27 12:50:00,25.0,1,27,12,50,5,,,,,,0.0,0.8256627113228817,51.82,-0.9335804264972016,,,0.3833333333333332,0.0
2024-01-27 13:00:00,25.0,1,27,13,0,5,,,,,,0.0,0.8248547748594247,51.82,-0.9335804264972016,,,0.4,0.0
2024-01-27 13:10:00,25.0,1,27,13,10,5,,,,,,0.0,0.8240451502402948,51.82,-0.9335804264972016,,,0.3666666666666668,0.0
2024-01-27 13:20:00,25.0,1,27,13,20,5,,,,,,0.0,0.8232338391224774,51.82,-0.9335804264972016,,,0.3333333333333336,0.0
2024-01-27 13:30:00,25.0,1,27,13,30,5,,,,,,0.0,0.8224208431664095,51.82,-0.9335804264972016,,,0.3,0.0
2024-01-27 13:40:00,25.0,1,27,13,40,5,,,,,,0.0,0.8216061640359767,51.82,-0.9335804264972016,,,0.2666666666666668,0.0
2024-01-27 13:50:00,25.0,1,27,13,50,5,,,,,,0.0,0.8207898033985084,51.82,-0.9335804264972016,,,0.2333333333333336,0.0
2024-01-27 14:00:00,25.0,1,27,14,0,5,,,,,,0.0,0.8199717629247771,51.82,-0.9335804264972016,,,0.2,0.0
2024-01-27 14:10:00,25.0,1,27,14,10,5,,,,,,0.0,0.8191520442889918,51.82,-0.9335804264972016,,,0.1833333333333334,0.0
2024-01-27 14:20:00,25.0,1,27,14,20,5,,,,,,0.0,0.8183306491687965,51.82,-0.9335804264972016,,,0.1666666666666668,0.0
2024-01-27 14:30:00,25.0,1,27,14,30,5,,,,,,0.0,0.8175075792452662,51.82,-0.9335804264972016,,,0.15,0.0
2024-01-27 14:40:00,25.0,1,27,14,40,5,,,,,,0.0,0.8166828362029038,51.82,-0.9335804264972016,,,0.1333333333333334,0.0
2024-01-27 14:50:00,25.0,1,27,14,50,5,,,,,,0.0,0.8158564217296363,51.82,-0.9335804264972016,,,0.1166666666666668,0.0
2024-01-27 15:00:00,25.0,1,27,15,0,5,,,,,,0.0,0.8150283375168115,51.82,-0.9335804264972016,,,0.1,0.0
2024-01-27 15:10:00,25.0,1,27,15,10,5,,,,,,0.0,0.8141985852591943,51.82,-0.9335804264972016,,,0.1,0.0
2024-01-27 15:20:00,25.0,1,27,15,20,5,,,,,,0.0,0.8133671666549638,51.82,-0.9335804264972016,,,0.1,0.0
2024-01-27 15:30:00,25.0,1,27,15,30,5,,,,,,0.0,0.8125340834057092,51.82,-0.9335804264972016,,,0.1,0.0
2024-01-27 15:40:00,25.0,1,27,15,40,5,,,,,,0.0,0.8116993372164265,51.82,-0.9335804264972016,,,0.1,0.0
2024-01-27 15:50:00,25.0,1,27,15,50,5,,,,,,0.0,0.8108629297955156,51.82,-0.9335804264972016,,,0.1,0.0
2024-01-27 16:00:00,25.0,1,27,16,0,5,,,,,,0.0,0.8100248628547755,51.82,-0.9335804264972016,,,0.1,0.0
2024-01-27 16:10:00,25.0,1,27,16,10,5,,,,,,0.0,0.8091851381094022,51.82,-0.9335804264972016,,,0.0833333333333335,0.0
2024-01-27 16:20:00,25.0,1,27,16,20,5,,,,,,0.0,0.8083437572779845,51.82,-0.9335804264972016,,,0.0666666666666667,0.0
2024-01-27 16:30:00,25.0,1,27,16,30,5,,,,,,0.0,0.8075007220825005,51.82,-0.9335804264972016,,,0.05,0.0
2024-01-27 16:40:00,25.0,1,27,16,40,5,,,,,,0.0,0.8066560342483138,51.82,-0.9335804264972016,,,0.0333333333333335,0.0
2024-01-27 16:50:00,25.0,1,27,16,50,5,,,,,,0.0,0.8058096955041707,51.82,-0.9335804264972016,,,0.0166666666666667,0.0
2024-01-28 06:30:00,25.0,1,28,6,30,6,,,,,,0.0,0.7309633157697231,51.82,-0.9335804264972016,,,0.0,0.5
2024-01-28 06:40:00,25.0,1,28,6,40,6,,,,,,0.0,0.7299863042282243,51.82,-0.9335804264972016,,,0.0,0.5
2024-01-28 06:50:00,25.0,1,28,6,50,6,,,,,,0.0,0.7290077986897715,51.82,-0.9335804264972016,,,0.0,0.5
2024-01-28 07:00:00,25.0,1,28,7,0,6,,,,,,0.0,0.7280278011569846,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-28 07:10:00,25.0,1,28,7,10,6,,,,,,0.0,0.7270463136355356,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-28 07:20:00,25.0,1,28,7,20,6,,,,,,0.0,0.726063338134146,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-28 07:30:00,25.0,1,28,7,30,6,,,,,,0.0,0.7250788766645829,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-28 07:40:00,25.0,1,28,7,40,6,,,,,,0.0,0.7240929312416545,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-28 07:50:00,25.0,1,28,7,50,6,,,,,,0.0,0.7231055038832063,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-28 08:00:00,25.0,1,28,8,0,6,,,,,,0.0,0.7221165966101163,51.82,-0.9335804264972016,,,0.0,0.0
2024-01-28 08:10:00,25.0,1,28,8,10,6,,,,,,0.0,0.7211262114462919,51.82,-0.9335804264972016,,,0.0166666666666666,0.0
2024-01-28 08:20:00,25.0,1,28,8,20,6,,,,,,0.0,0.7201343504186646,51.82,-0.9335804264972016,,,0.0333333333333332,0.0
2024-01-28 08:30:00,25.0,1,28,8,30,6,,,,,,0.0,0.7191410155571868,51.82,-0.9335804264972016,,,0.05,0.0
2024-01-28 08:40:00,25.0,1,28,8,40,6,,,,,,0.0,0.7181462088948272,51.82,-0.9335804264972016,,,0.0666666666666666,0.0
2024-01-28 08:50:00,25.0,1,28,8,50,6,,,,,,0.0,0.7171499324675666,51.82,-0.9335804264972016,,,0.0833333333333332,0.0
2024-01-28 09:00:00,25.0,1,28,9,0,6,,,,,,0.0,0.7161521883143938,51.82,-0.9335804264972016,,,0.1,0.0
2024-01-28 09:10:00,25.0,1,28,9,10,6,,,,,,0.0,0.7151529784773013,51.82,-0.9335804264972016,,,0.1166666666666666,0.0
2024-01-28 09:20:00,25.0,1,28,9,20,6,,,,,,0.0,0.7141523050012819,51.82,-0.9335804264972016,,,0.1333333333333332,0.0
2024-01-28 09:30:00,25.0,1,28,9,30,6,,,,,,0.0,0.7131501699343235,51.82,-0.9335804264972016,,,0.15,0.0
2024-01-28 09:40:00,25.0,1,28,9,40,6,,,,,,0.0,0.712146575327405,51.82,-0.9335804264972016,,,0.1666666666666666,0.0
2024-01-28 09:50:00,25.0,1,28,9,50,6,,,,,,0.0,0.711141523234493,51.82,-0.9335804264972016,,,0.1833333333333332,0.0
2024-01-28 10:00:00,25.0,1,28,10,0,6,,,,,,0.0,0.7101350157125363,51.82,-0.9335804264972016,,,0.2,0.0
2024-01-28 10:10:00,25.0,1,28,10,10,6,,,,,,0.0,0.7091270548214628,51.82,-0.9335804264972016,,,0.2166666666666666,0.0
2024-01-28 10:20:00,25.0,1,28,10,20,6,,,,,,0.0,0.7081176426241759,51.82,-0.9335804264972016,,,0.2333333333333332,0.0
2024-01-28 10:30:00,25.0,1,28,10,30,6,,,,,,0.0,0.7071067811865475,51.82,-0.9335804264972016,,,0.25,0.0
2024-01-28 10:40:00,25.0,1,28,10,40,6,,,,,,0.0,0.7060944725774164,51.82,-0.9335804264972016,,,0.2666666666666666,0.0
2024-01-28 10:50:00,25.0,1,28,10,50,6,,,,,,0.0,0.7050807188685831,51.82,-0.9335804264972016,,,0.2833333333333332,0.0
2024-01-28 11:00:00,25.0,1,28,11,0,6,,,,,,0.0,0.7040655221348058,51.82,-0.9335804264972016,,,0.3,0.0
2024-01-28 11:10:00,25.0,1,28,11,10,6,,,,,,0.0,0.7030488844537953,51.82,-0.9335804264972016,,,0.3,0.0
2024-01-28 11:20:00,25.0,1,28,11,20,6,,,,,,0.0,0.7020308079062126,51.82,-0.9335804264972016,,,0.3,0.0
2024-01-28 11:30:00,25.0,1,28,11,30,6,,,,,,0.0,0.7010112945756627,51.82,-0.9335804264972016,,,0.3,0.0
2024-01-28 11:40:00,25.0,1,28,11,40,6,,,,,,0.0,0.6999903465486913,51.82,-0.9335804264972016,,,0.3,0.0
2024-01-28 11:50:00,25.0,1,28,11,50,6,,,,,,0.0,0.6989679659147803,51.82,-0.9335804264972016,,,0.3,0.0
2024-01-28 12:00:00,25.0,1,28,12,0,6,,,,,,0.0,0.6979441547663439,51.82,-0.9335804264972016,,,0.3,0.0
2024-01-28 12:10:00,25.0,1,28,12,10,6,,,,,,0.0,0.6969189151987235,51.82,-0.9335804264972016,,,0.3499999999999998,0.0
2024-01-28 12:20:00,25.0,1,28,12,20,6,,,,,,0.0,0.6958922493101846,51.82,-0.9335804264972016,,,0.3999999999999996,0.0
2024-01-28 12:30:00,25.0,1,28,12,30,6,,,,,,0.0,0.6948641592019111,51.82,-0.9335804264972016,,,0.4499999999999999,0.0
