DateTime,Date,Month,Day,Hour,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power
2024-01-17 15:20:00,16.0,1,17,15,0.26,1013.48,26.395,43.385000000000005,18605.415,0.0,0.13123533816029626,53.37,0.08715574274765864,61.745000000000005
2024-01-17 15:30:00,16.0,1,17,15,0.35,1013.485,26.19,44.99,15304.58,0.0,0.13265342823733497,53.37,0.08715574274765864,40.754999999999995
2024-01-17 15:40:00,16.0,1,17,15,1.064,1013.503,25.607999999999997,49.497,14010.832999999999,0.0,0.1340712468245976,53.37,0.08715574274765864,34.388999999999996
2024-01-17 15:50:00,16.0,1,17,15,0.905,1013.488,26.875,46.887,34592.511,0.0,0.13548879102036435,53.37,0.08715574274765864,144.951
2024-01-17 16:00:00,16.0,1,17,16,0.748,1013.483,29.331,40.120999999999995,34370.566000000006,0.0,0.1369060579234753,53.37,0.08715574274765864,85.024
2024-01-17 16:10:00,16.0,1,17,16,0.749,1013.5530000000001,27.070999999999998,44.637,12747.167,0.0,0.13832304463333842,53.37,0.08715574274765864,15.537
2024-01-17 16:20:00,16.0,1,17,16,0.47000000000000003,1013.6270000000001,24.284,52.443999999999996,10925.666000000001,0.0,0.1397397482499347,53.37,0.08715574274765864,9.622
2024-01-17 16:30:00,16.0,1,17,16,0.358,1013.674,24.881999999999998,49.266000000000005,13362.333000000002,0.0,0.14115616587382548,53.37,0.08715574274765864,7.0840000000000005
2024-01-17 16:40:00,16.0,1,17,16,0.034999999999999996,1013.768,23.23,53.875,5005.5,0.0,0.14257229460615772,53.37,0.08715574274765864,3.601
2024-01-17 16:50:00,16.0,1,17,16,0.0,1013.876,21.782999999999998,59.690999999999995,4420.5,0.0,0.1439881315486675,53.37,0.08715574274765864,3.032
2024-01-18 09:00:00,17.0,1,18,9,0.4109999999999999,1013.8190000000001,33.164,29.889,88449.374,0.0,0.27948563485160893,53.37,0.08715574274765864,1509.0040000000001
2024-01-18 09:10:00,17.0,1,18,9,1.7399999999999998,1013.914,33.891,26.962,92837.343,0.0,0.2808589366306612,53.37,0.08715574274765864,1624.182
2024-01-18 09:20:00,17.0,1,18,9,1.793,1013.9200000000001,33.025,27.219,97186.49799999999,0.0,0.2822316636011261,53.37,0.08715574274765864,1740.4869999999999
2024-01-18 09:30:00,17.0,1,18,9,1.533,1013.869,33.142,26.5,102078.12700000001,0.0,0.28360381295356885,53.37,0.08715574274765864,1839.002
2024-01-18 09:40:00,17.0,1,18,9,2.9530000000000003,1013.814,31.383999999999997,28.7,105736.74299999999,0.0,0.2849753818797354,53.37,0.08715574274765864,1920.11
2024-01-18 09:50:00,17.0,1,18,9,3.093,1013.7210000000001,30.195,32.443,108745.25200000001,0.0,0.2863463675725585,53.37,0.08715574274765864,1988.648
2024-01-18 10:00:00,17.0,1,18,10,2.5,1013.5690000000001,31.363999999999997,31.794999999999998,111876.666,0.0,0.28771676722616724,53.37,0.08715574274765864,2020.1770000000001
2024-01-18 10:10:00,17.0,1,18,10,1.533,1013.2120000000001,33.501,27.083999999999996,115653.69499999999,0.0,0.289086578035887,53.37,0.08715574274765864,2026.771
2024-01-18 10:20:00,17.0,1,18,10,1.481,1012.941,35.42,22.825,116911.871,0.0,0.29045579719825065,53.37,0.08715574274765864,2023.643
2024-01-18 10:30:00,17.0,1,18,10,1.6066666666666667,1012.7800000000001,35.21222222222222,23.61,117758.20000000001,0.0,0.2918244219110021,53.37,0.08715574274765864,2059.9544444444446
2024-01-18 10:40:00,17.0,1,18,10,1.9844444444444445,1012.6455555555555,34.52333333333333,24.704444444444444,117758.20000000001,0.0,0.2931924493730996,53.37,0.08715574274765864,2085.4555555555553
2024-01-18 10:50:00,17.0,1,18,10,2.185,1012.531,34.04600000000001,25.488999999999997,117758.2,0.0,0.294559876784725,53.37,0.08715574274765864,2112.818
2024-01-18 11:00:00,17.0,1,18,11,1.4209999999999998,1012.5020000000001,35.304,22.417,117758.2,0.0,0.29592670134728916,53.37,0.08715574274765864,2097.597
2024-01-18 11:10:00,17.0,1,18,11,1.9420000000000002,1012.316,37.416000000000004,19.22,117758.2,0.0,0.2972929202634355,53.37,0.08715574274765864,2087.111
2024-01-18 11:20:00,17.0,1,18,11,1.533,1012.231,37.829,17.902,117758.2,0.0,0.2986585307370468,53.37,0.08715574274765864,2091.3309999999997
2024-01-18 11:30:00,17.0,1,18,11,0.705,1011.973,39.048,17.377000000000002,117758.2,0.0,0.30002352997325293,53.37,0.08715574274765864,2046.9569999999999
2024-01-18 11:40:00,17.0,1,18,11,0.758,1011.7819999999999,40.446999999999996,16.364,117758.2,0.0,0.3013879151784321,53.37,0.08715574274765864,2010.084
2024-01-18 11:50:00,17.0,1,18,11,1.297,1011.5350000000001,38.962,17.413999999999998,117758.2,0.0,0.302751683560221,53.37,0.08715574274765864,2035.946
2024-01-18 12:00:00,17.0,1,18,12,0.6577777777777778,1011.37,40.34,16.12777777777778,117758.20000000001,0.0,0.304114832327518,53.37,0.08715574274765864,2010.7722222222224
2024-01-18 12:10:00,17.0,1,18,12,1.045,1011.1030000000001,38.622,18.612000000000002,117758.2,0.0,0.30547735869048964,53.37,0.08715574274765864,2015.453
2024-01-18 12:20:00,17.0,1,18,12,0.993,1010.982,38.089999999999996,19.457,102398.435,0.0,0.3068392598605771,53.37,0.08715574274765864,2019.33
2024-01-18 12:30:00,17.0,1,18,12,1.142,1010.82,39.149,17.994,117758.2,0.0,0.3082005330505,53.37,0.08715574274765864,2001.059
2024-01-18 12:40:00,17.0,1,18,12,1.403,1010.591,37.997,19.436,117758.2,0.0,0.3095611754742637,53.37,0.08715574274765864,2009.398
2024-01-18 12:50:00,17.0,1,18,12,1.358,1010.3639999999999,38.306,18.781,117758.2,0.0,0.3109211843471643,53.37,0.08715574274765864,1979.461
2024-01-18 13:00:00,17.0,1,18,13,2.525,1010.347,35.964999999999996,20.148000000000003,117758.2,0.0,0.3122805568857943,53.37,0.08715574274765864,2018.155
2024-01-18 13:10:00,17.0,1,18,13,2.5789999999999997,1010.2180000000001,34.304,21.996000000000002,114924.16799999999,0.0,0.31363929030804966,53.37,0.08715574274765864,1974.0790000000002
2024-01-18 13:20:00,17.0,1,18,13,1.524,1010.14,34.929,21.03,105966.02900000001,0.0,0.3149973818331336,53.37,0.08715574274765864,1751.848
2024-01-18 13:30:00,17.0,1,18,13,0.679,1009.942,37.723,18.496000000000002,111333.29,0.0,0.3163548286815616,53.37,0.08715574274765864,1843.4669999999999
2024-01-18 13:40:00,17.0,1,18,13,1.516,1009.7959999999999,35.537,20.453,108576.165,0.0,0.3177116280751714,53.37,0.08715574274765864,1841.886
