"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1010.1","24.1","100","0.0","0","0.4","252","0.0","0.00"
"02","1009.7","23.8","100","0.0","0","0.6","252","0.0","0.00"
"03","1009.4","23.6","100","0.1","0","0.8","244","0.0","0.00"
"04","1009.5","23.5","100","0.2","0","1.6","233","0.0","0.00"
"05","1009.4","23.2","100","0.0","0","0.7","229","0.0","0.00"
"06","1009.9","23.0","100","0.0","0","1.2","214","0.0","0.00"
"07","1010.2","23.7","100","0.1","0","1.7","216","0.0","0.20"
"08","1010.5","27.4","88","0.9","212","2.5","208","0.0","1.00"
"09","1010.7","30.5","73","0.5","173","2.4","219","0.0","1.80"
"10","1010.9","31.7","67","0.5","239","1.9","210","0.0","2.40"
"11","1010.1","32.4","65","0.9","90","3.5","95","0.0","2.80"
"12","1009.4","33.5","62","0.6","95","2.7","124","0.0","3.30"
"13","1008.8","32.5","60","0.7","103","3.9","90","0.0","3.00"
"14","1008.5","32.6","62","0.6","75","2.9","93","0.0","2.50"
"15","1008.3","30.8","67","0.4","41","3.1","211","0.0","1.40"
"16","1008.5","31.1","71","0.1","0","1.7","43","0.0","0.60"
"17","1008.9","26.9","89","0.0","0","1.6","17","0.0","0.20"
"18","1009.2","25.3","96","0.0","0","0.5","3","0.0","0.00"
"19","1009.9","24.6","98","0.0","0","0.4","360","0.0","0.00"
"20","1010.4","24.0","99","0.0","0","0.0","0","0.0","0.00"
"21","1010.7","23.6","100","0.0","0","0.3","360","0.0","0.00"
"22","1010.7","23.4","100","0.0","0","0.0","0","0.0","0.00"
"23","1010.8","23.1","100","0.0","0","0.0","0","0.0","0.00"
"24","1010.5","22.8","100","0.0","0","0.0","0","0.0","0.00"
