"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1006.5","26.2","98","0.0","0","1.5","215","0.0","0.00"
"02","1006.4","25.9","98","0.0","0","2.0","240","0.0","0.00"
"03","1006.1","25.5","99","0.0","0","0.6","223","0.0","0.00"
"04","1006.2","25.2","99","0.0","0","0.8","247","0.0","0.00"
"05","1006.2","24.9","99","0.0","0","0.5","221","0.0","0.00"
"06","1006.7","24.9","100","0.0","0","0.6","222","0.0","0.00"
"07","1006.9","27.3","94","0.6","218","1.6","233","0.0","0.40"
"08","1006.9","30.6","77","0.7","241","2.6","192","0.0","1.10"
"09","1007.1","32.7","66","0.6","232","2.7","209","0.0","2.10"
"10","1007.4","34.0","64","0.3","255","1.9","275","0.0","2.70"
"11","1007.2","32.9","71","0.3","83","4.4","309","0.0","2.70"
"12","1007.0","34.0","65","0.5","65","4.3","100","0.0","3.40"
"13","1006.8","32.4","69","0.6","59","4.5","78","0.0","2.80"
"14","1006.3","33.0","70","0.4","108","2.6","105","0.0","1.40"
"15","1005.7","32.7","68","0.4","43","2.9","101","0.0","1.50"
"16","1006.0","33.9","67","0.5","20","3.3","27","0.0","1.90"
"17","1006.3","30.2","81","0.3","23","2.9","86","0.0","0.50"
"18","1006.2","28.3","89","0.0","0","1.1","31","0.0","0.00"
"19","1006.1","27.5","93","0.4","219","1.3","190","0.0","0.00"
"20","1007.0","27.2","89","0.0","0","1.6","205","0.0","0.00"
"21","1007.2","26.5","94","0.2","0","1.1","229","0.0","0.00"
"22","1007.2","26.3","90","0.6","213","2.0","215","0.0","0.00"
"23","1007.2","26.0","92","0.6","215","2.3","190","0.0","0.00"
"24","1006.6","25.8","95","0.6","221","2.8","219","0.0","0.00"
