"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1007.3","25.5","100","0.0","0","1.2","61","0.0","0.00"
"02","1006.5","25.4","100","0.0","0","1.0","15","0.5","0.00"
"03","1006.2","25.2","100","0.0","0","0.0","0","0.0","0.00"
"04","1006.0","25.0","100","0.0","0","0.0","0","0.0","0.00"
"05","1006.3","25.0","100","0.3","216","1.4","212","0.0","0.00"
"06","1006.6","25.2","100","0.0","0","1.0","276","0.0","0.00"
"07","1006.6","25.7","100","0.3","207","2.2","203","0.0","0.30"
"08","1006.5","26.7","97","0.3","228","2.4","224","0.0","0.60"
"09","1005.8","29.3","82","0.5","193","2.2","201","0.0","1.60"
"10","1004.9","30.0","84","0.1","0","1.2","210","0.0","1.30"
"11","1003.9","31.1","77","0.7","321","2.2","288","0.0","2.40"
"12","1003.0","31.8","72","1.1","87","4.1","65","0.0","3.10"
"13","1003.6","31.6","75","0.9","84","3.5","97","0.0","2.60"
"14","1003.4","30.2","81","1.1","66","3.0","95","0.0","1.40"
"15","1003.0","30.8","78","0.9","70","4.5","107","0.0","1.80"
"16","1003.2","29.2","83","0.6","58","3.0","354","0.0","0.70"
"17","1003.3","28.8","86","0.6","60","2.8","72","0.0","0.40"
"18","1003.9","28.3","87","0.2","0","2.4","309","0.0","0.10"
"19","1004.4","27.3","92","0.0","0","1.3","75","0.0","0.00"
"20","1005.3","26.6","95","0.0","0","0.4","29","0.0","0.00"
"21","1006.0","26.6","96","0.0","0","0.0","0","0.0","0.00"
"22","1006.5","26.4","97","0.0","0","0.0","0","0.0","0.00"
"23","1006.5","26.2","97","0.0","0","1.0","300","0.0","0.00"
"24","1005.7","26.1","97","0.0","0","1.0","300","0.0","0.00"
