"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1000.9","25.0","100","0.0","0","0.0","0","0.0","0.00"
"02","1001.2","24.6","100","0.0","0","0.9","211","0.0","0.00"
"03","1001.3","24.5","100","0.0","0","1.3","163","0.0","0.00"
"04","1001.6","24.4","100","0.0","0","1.1","235","0.0","0.00"
"05","1001.6","24.2","100","0.0","0","1.1","211","0.0","0.00"
"06","1001.6","24.3","100","0.0","0","1.4","248","0.0","0.00"
"07","1002.2","25.8","99","0.3","217","1.8","203","0.0","0.40"
"08","1002.6","29.1","84","0.7","219","2.4","222","0.5","1.20"
"09","1002.6","31.1","75","0.2","0","2.3","211","0.0","2.20"
"10","1002.7","32.2","71","0.9","59","3.3","78","0.0","2.40"
"11","1002.6","32.0","75","1.3","73","4.9","88","0.0","3.30"
"12","1002.2","31.8","74","1.7","77","5.2","74","0.0","3.10"
"13","1001.8","30.8","75","1.6","72","4.8","121","0.0","3.10"
"14","1001.4","29.3","84","1.2","58","4.8","1","0.0","1.00"
"15","1001.5","28.4","90","0.3","20","4.6","104","0.0","0.30"
"16","1001.5","28.6","90","0.2","0","1.5","318","0.0","0.40"
"17","1001.6","26.9","94","0.0","0","1.4","40","0.0","0.20"
"18","1002.0","26.8","98","0.3","218","1.8","218","0.0","0.00"
"19","1002.2","26.3","98","0.0","0","2.0","208","0.0","0.00"
"20","1002.5","25.9","99","0.0","0","1.2","253","0.0","0.00"
"21","1003.1","25.5","99","0.0","0","1.0","234","0.0","0.00"
"22","1003.6","25.3","100","0.0","0","0.7","222","0.0","0.00"
"23","1003.4","25.2","100","0.0","0","1.2","223","0.0","0.00"
"24","1003.1","25.0","100","0.0","0","1.1","236","0.0","0.00"
