"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1005.4","23.0","99","0.0","0","0.7","250","0.0","0.00"
"02","1004.9","22.7","99","0.0","0","0.4","250","0.0","0.00"
"03","1004.8","22.7","100","0.0","0","0.7","252","0.0","0.00"
"04","1004.9","23.1","99","0.0","0","2.1","210","0.0","0.00"
"05","1005.4","23.0","99","0.0","0","0.7","218","0.0","0.00"
"06","1005.5","23.0","100","0.2","0","1.3","213","0.0","0.00"
"07","1005.5","23.9","99","0.1","0","1.4","221","0.0","0.20"
"08","1005.7","27.1","85","0.5","230","2.7","208","0.0","1.20"
"09","1005.9","27.4","80","0.5","225","2.6","271","0.0","1.20"
"10","1005.6","31.5","65","0.4","157","1.5","194","0.0","2.60"
"11","1005.2","31.3","64","1.0","76","3.9","83","0.0","3.20"
"12","1004.6","31.4","65","1.3","75","4.2","103","0.0","3.30"
"13","1003.7","31.8","69","1.2","54","4.7","28","0.0","3.20"
"14","1003.3","31.4","71","1.2","90","4.0","102","0.0","3.00"
"15","1002.8","31.1","72","0.9","66","3.9","76","0.0","2.40"
"16","1002.7","30.3","77","1.0","64","4.2","114","0.0","1.60"
"17","1002.8","29.5","79","0.7","65","3.0","93","0.0","1.00"
"18","1002.6","27.9","87","0.7","49","2.2","88","0.0","0.30"
"19","1003.4","26.4","93","0.0","0","1.5","29","0.0","0.00"
"20","1004.0","25.7","96","0.0","0","0.1","0","0.0","0.00"
"21","1004.7","25.1","97","0.0","0","0.0","0","0.0","0.00"
"22","1004.7","24.7","98","0.0","0","0.0","0","0.0","0.00"
"23","1004.5","23.9","98","0.0","0","0.0","0","0.0","0.00"
"24","1004.0","22.8","98","0.0","0","0.8","178","0.0","0.00"
