"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1007.8","23.5","94","0.0","0","0.8","294","0.0","0.00"
"02","1007.3","23.6","96","0.0","0","0.5","250","0.0","0.00"
"03","1007.1","23.3","96","0.0","0","0.6","215","0.0","0.00"
"04","1006.9","23.1","95","0.0","0","1.0","223","0.0","0.00"
"05","1006.7","23.3","96","0.0","0","0.7","196","0.0","0.00"
"06","1006.9","23.4","96","0.0","0","1.3","253","0.0","0.00"
"07","1007.1","23.7","95","0.0","0","0.9","225","0.0","0.10"
"08","1007.1","26.1","83","0.3","206","1.8","212","0.0","0.60"
"09","1007.0","28.2","75","0.4","191","1.9","269","0.0","1.30"
"10","1006.7","30.6","68","0.6","209","2.3","300","0.0","2.90"
"11","1006.9","30.5","70","0.6","164","4.3","276","0.0","3.20"
"12","1006.5","30.2","72","0.5","134","2.5","128","0.0","1.70"
"13","1005.8","30.4","73","0.6","151","2.6","231","0.0","2.20"
"14","1005.6","28.7","79","0.6","139","3.1","234","0.0","1.10"
"15","1005.0","27.6","82","0.5","165","3.8","111","0.0","0.70"
"16","1004.6","27.8","81","0.0","0","2.1","123","0.0","0.30"
"17","1004.7","26.8","87","0.2","0","1.5","288","0.0","0.10"
"18","1004.8","26.4","90","0.1","0","1.1","65","0.0","0.10"
"19","1005.3","25.9","93","0.0","0","1.0","73","0.0","0.00"
"20","1005.8","25.5","94","0.1","0","1.0","43","0.0","0.00"
"21","1006.2","25.3","95","0.1","0","1.6","18","0.0","0.00"
"22","1006.3","25.2","97","0.0","0","0.6","14","0.5","0.00"
"23","1006.6","24.9","98","0.0","0","0.7","14","1.0","0.00"
"24","1006.1","24.5","99","0.1","0","1.2","4","17.0","0.00"
