"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1007.4","26.8","95","0.0","0","0.4","211","0.0","0.00"
"02","1007.0","26.3","96","0.0","0","0.7","236","0.0","0.00"
"03","1006.4","26.3","96","0.2","0","1.4","224","0.0","0.00"
"04","1006.2","26.0","97","0.0","0","0.8","230","0.0","0.00"
"05","1006.4","25.7","98","0.0","0","0.8","208","0.0","0.00"
"06","1006.6","26.0","97","0.2","0","1.2","217","0.0","0.00"
"07","1007.0","28.8","85","0.8","245","2.7","277","0.0","0.50"
"08","1006.8","32.4","66","0.7","230","3.7","174","0.0","1.40"
"09","1006.3","34.2","62","0.9","227","3.3","228","0.0","2.20"
"10","1006.2","35.6","53","0.8","223","3.2","211","0.0","2.90"
"11","1006.0","36.4","52","0.7","121","3.9","96","0.0","3.30"
"12","1005.5","36.7","53","0.7","133","3.6","104","0.0","3.50"
"13","1005.0","37.0","51","0.6","200","3.9","145","0.0","3.60"
"14","1004.6","36.4","52","0.9","192","4.5","147","0.0","3.30"
"15","1004.5","36.1","54","0.7","166","3.8","226","0.0","2.90"
"16","1004.7","34.4","59","0.7","138","3.3","84","0.0","1.70"
"17","1005.0","34.7","60","0.6","146","3.9","145","0.0","0.90"
"18","1005.5","30.8","76","0.3","142","2.3","186","0.0","0.30"
"19","1005.8","29.8","80","0.0","0","1.9","226","0.0","0.00"
"20","1006.8","29.2","85","0.0","0","1.8","136","0.0","0.00"
"21","1006.9","28.3","89","0.0","0","0.2","0","0.0","0.00"
"22","1007.8","28.1","91","0.0","0","0.1","0","0.0","0.00"
"23","1007.5","27.5","93","0.0","0","0.0","0","0.0","0.00"
"24","1006.9","27.0","94","0.0","0","0.0","0","0.0","0.00"
