"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1006.2","24.1","98","0.0","0","1.3","204","0.0","0.00"
"02","1005.4","24.2","98","0.1","0","1.5","203","0.0","0.00"
"03","1005.3","23.6","99","0.0","0","1.3","210","0.0","0.00"
"04","1005.4","23.5","99","0.0","0","0.8","210","0.0","0.00"
"05","1005.2","23.3","100","0.1","0","1.5","274","0.0","0.00"
"06","1006.2","23.4","100","0.0","0","1.5","265","0.0","0.00"
"07","1006.7","24.7","99","0.1","0","1.4","210","0.0","0.40"
"08","1007.3","27.3","88","0.3","162","1.6","128","0.0","1.10"
"09","1007.7","28.3","83","0.6","88","1.8","96","0.0","1.40"
"10","1007.8","29.0","78","0.4","1","1.8","97","0.0","1.30"
"11","1007.6","29.5","75","0.6","48","1.7","124","0.0","1.60"
"12","1007.0","29.8","75","0.4","41","1.9","309","0.0","1.50"
"13","1006.1","31.1","72","0.7","80","2.3","161","0.0","1.80"
"14","1005.1","31.7","69","0.8","196","3.0","230","0.0","2.30"
"15","1004.9","29.3","78","1.1","296","2.7","246","0.0","1.10"
"16","1004.6","30.6","76","0.2","0","1.9","32","0.0","0.90"
"17","1004.5","29.3","81","0.5","25","2.3","38","0.0","0.60"
"18","1005.3","26.7","86","0.7","171","4.4","233","0.0","0.20"
"19","1006.4","25.7","91","0.0","0","2.9","84","0.0","0.00"
"20","1006.8","25.4","93","0.4","231","1.6","173","0.0","0.00"
"21","1006.6","24.7","92","0.4","258","2.1","258","0.0","0.00"
"22","1007.4","24.3","94","0.6","238","2.5","200","0.0","0.00"
"23","1006.9","24.0","96","0.0","0","2.4","246","0.0","0.00"
"24","1006.7","23.6","97","0.0","0","0.8","198","0.0","0.00"
