"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1005.8","25.9","97","0.0","0","2.2","196","0.0","0.00"
"02","1005.7","25.7","96","0.3","217","1.4","213","0.0","0.00"
"03","1005.5","25.3","97","0.1","0","1.4","207","0.0","0.00"
"04","1005.5","25.1","97","0.2","0","1.1","217","0.0","0.00"
"05","1005.9","24.9","98","0.0","0","1.0","228","0.0","0.00"
"06","1006.0","24.8","98","0.0","0","0.7","194","0.0","0.00"
"07","1006.6","27.4","88","0.6","216","2.4","210","0.0","0.40"
"08","1007.3","30.9","71","0.7","227","2.4","263","0.0","1.30"
"09","1007.4","32.7","64","0.6","112","2.4","109","0.0","2.10"
"10","1007.5","33.7","64","0.5","207","2.0","73","0.0","2.80"
"11","1007.4","33.8","63","0.9","55","3.3","115","0.0","3.10"
"12","1007.0","33.4","68","0.9","56","3.1","85","0.0","2.50"
"13","1006.3","33.8","68","0.7","47","3.8","5","0.0","2.70"
"14","1005.8","33.1","67","0.9","72","3.8","99","0.0","2.10"
"15","1005.6","31.7","76","0.6","59","3.3","56","0.0","1.70"
"16","1005.7","29.8","83","0.5","64","3.0","77","0.0","0.40"
"17","1006.5","29.1","85","0.7","60","3.2","112","0.0","0.10"
"18","1006.9","28.5","88","0.0","0","1.7","97","0.0","0.00"
"19","1007.2","27.6","93","0.0","0","0.7","326","0.0","0.00"
"20","1007.4","27.3","89","0.5","61","1.9","34","0.0","0.00"
"21","1008.2","26.8","94","0.0","0","1.3","1","0.0","0.00"
"22","1008.5","26.7","91","0.6","220","1.8","231","0.0","0.00"
"23","1008.6","26.3","92","0.2","0","2.2","216","0.0","0.00"
"24","1008.8","26.2","93","0.0","0","2.0","214","0.0","0.00"
