"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1002.8","26.0","100","1.0","241","3.8","245","5.0","0.00"
"02","1002.7","25.8","100","0.3","229","2.4","238","0.5","0.00"
"03","1002.9","25.7","100","0.0","0","0.8","218","0.0","0.00"
"04","1004.0","25.7","100","0.0","0","1.9","229","2.5","0.00"
"05","1004.3","25.6","100","0.0","0","1.5","211","4.5","0.00"
"06","1005.4","25.7","100","0.3","240","1.7","225","0.5","0.00"
"07","1005.9","25.8","100","0.0","0","2.1","226","2.0","0.00"
"08","1005.4","25.8","100","0.0","0","0.6","301","0.0","0.00"
"09","1006.9","26.5","100","0.0","0","1.6","205","0.5","0.20"
"10","1007.3","27.5","99","0.0","0","1.3","310","0.0","0.50"
"11","1007.6","27.4","98","0.0","0","0.9","310","0.0","0.40"
"12","1007.2","27.6","97","0.0","0","1.0","139","0.0","0.40"
"13","1007.4","25.8","100","1.5","242","4.4","250","16.0","0.10"
"14","1006.4","26.1","100","0.4","266","3.6","249","3.0","0.30"
"15","1006.2","26.5","100","0.7","226","2.8","209","0.0","0.30"
"16","1006.5","26.7","98","0.4","252","3.5","209","0.0","0.30"
"17","1006.6","27.1","96","0.7","241","3.3","216","0.0","0.40"
"18","1006.7","26.9","96","0.4","257","3.2","247","0.0","0.20"
"19","1007.8","26.3","97","0.5","220","2.1","257","0.0","0.00"
"20","1008.7","26.0","99","0.0","0","2.2","222","0.0","0.00"
"21","1009.4","25.7","100","0.0","0","0.6","218","0.0","0.00"
"22","1009.6","25.7","100","0.0","0","1.0","219","0.0","0.00"
"23","1009.3","25.4","100","0.4","228","1.2","229","0.0","0.00"
"24","1008.6","25.3","100","0.6","254","1.9","266","0.0","0.00"
