"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1000.1","25.8","98","0.0","0","0.7","218","0.0","0.00"
"02","999.6","25.3","99","0.0","0","1.2","215","0.0","0.00"
"03","999.5","25.1","99","0.1","0","0.7","226","0.0","0.00"
"04","999.8","25.4","99","0.1","0","1.7","219","0.0","0.00"
"05","999.7","25.2","99","0.1","0","1.1","220","0.0","0.00"
"06","1000.1","25.4","99","0.2","0","1.1","211","0.0","0.00"
"07","1000.9","26.3","97","0.4","226","1.7","190","0.0","0.20"
"08","1001.2","26.8","95","0.0","0","1.2","217","0.0","0.20"
"09","1001.9","27.6","90","0.1","0","1.3","204","0.0","0.40"
"10","1001.1","29.0","84","0.3","77","1.4","225","0.0","0.80"
"11","1000.1","31.2","74","0.5","320","2.7","331","0.0","1.90"
"12","999.3","33.2","69","0.9","53","2.7","22","0.0","3.00"
"13","999.4","32.6","68","0.9","36","3.2","354","0.0","3.30"
"14","999.4","33.1","62","1.2","72","3.6","34","0.0","2.80"
"15","999.8","30.4","77","0.8","57","3.2","100","0.0","1.40"
"16","999.4","31.4","73","0.9","74","2.6","35","0.0","0.90"
"17","999.8","30.2","77","0.8","56","2.9","27","0.0","1.00"
"18","1000.0","29.4","86","0.0","0","1.6","98","0.0","0.20"
"19","1000.1","27.6","93","0.0","0","0.3","345","0.0","0.00"
"20","1000.7","26.9","96","0.0","0","0.4","318","0.0","0.00"
"21","1001.6","26.4","96","0.2","0","1.1","210","0.0","0.00"
"22","1001.9","26.4","96","0.0","0","1.0","222","0.0","0.00"
"23","1001.5","26.3","96","0.1","0","1.0","187","0.0","0.00"
"24","1001.2","26.1","97","0.0","0","1.0","288","0.0","0.00"
