"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1002.3","24.7","100","0.0","0","1.2","206","0.0","0.00"
"02","1002.0","24.8","100","0.1","0","1.5","214","0.0","0.00"
"03","1001.6","24.6","100","0.0","0","1.5","232","0.0","0.00"
"04","1001.7","24.5","100","0.0","0","0.9","218","0.0","0.00"
"05","1001.9","24.5","100","0.5","217","1.2","217","0.0","0.00"
"06","1002.2","24.6","100","0.1","0","1.4","222","0.0","0.00"
"07","1002.4","26.0","97","0.5","232","1.2","229","0.0","0.20"
"08","1003.0","28.6","87","0.9","221","2.4","222","0.0","0.90"
"09","1003.1","32.1","72","0.4","175","2.3","212","0.0","2.20"
"10","1003.0","32.5","65","0.5","93","2.3","38","0.0","2.40"
"11","1002.1","32.3","72","1.1","78","3.6","100","0.0","2.40"
"12","1001.4","32.4","73","1.2","60","4.7","88","0.0","2.60"
"13","1001.1","31.2","77","1.4","73","3.8","97","0.0","2.10"
"14","1001.2","28.2","92","0.4","61","4.3","95","2.5","0.80"
"15","1001.2","24.7","97","0.5","302","3.3","342","8.5","0.10"
"16","1001.0","25.4","99","0.0","0","1.8","182","2.0","0.10"
"17","1001.3","25.9","99","0.0","0","1.2","208","0.0","0.20"
"18","1001.7","26.0","98","0.0","0","0.7","178","0.0","0.10"
"19","1002.5","25.8","99","0.0","0","0.2","0","0.0","0.00"
"20","1002.7","25.8","100","0.0","0","0.0","0","0.0","0.00"
"21","1003.4","25.7","100","0.0","0","0.7","261","0.0","0.00"
"22","1003.0","25.6","100","0.0","0","1.5","262","0.0","0.00"
"23","1002.3","25.3","100","0.0","0","1.2","241","0.0","0.00"
"24","1001.5","25.3","100","0.0","0","1.1","212","0.0","0.00"
