"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1005.8","26.2","98","0.0","0","0.0","0","0.0","0.00"
"02","1005.7","26.1","99","0.0","0","0.0","0","0.0","0.00"
"03","1005.4","25.6","99","0.0","0","0.7","215","0.0","0.00"
"04","1005.8","25.3","99","0.0","0","1.6","246","0.0","0.00"
"05","1006.0","25.0","100","0.1","0","0.7","205","0.0","0.00"
"06","1005.7","24.9","100","0.0","0","0.8","216","0.0","0.00"
"07","1005.9","27.7","90","0.2","0","1.3","273","0.0","0.40"
"08","1005.8","30.8","74","0.4","220","1.6","218","0.0","1.30"
"09","1006.2","32.5","70","0.3","184","1.9","205","0.0","2.10"
"10","1006.4","32.8","74","1.4","81","3.7","114","0.0","2.70"
"11","1006.4","32.6","76","1.4","76","3.9","105","0.0","3.10"
"12","1005.9","32.9","71","1.3","63","3.4","89","0.0","3.30"
"13","1005.7","33.2","74","1.0","58","3.6","14","0.0","3.30"
"14","1005.2","33.5","71","1.1","58","3.9","94","0.0","2.90"
"15","1004.8","33.2","66","1.3","61","3.6","34","0.0","2.20"
"16","1005.3","33.9","64","0.7","45","3.0","57","0.0","1.90"
"17","1005.2","31.3","77","0.1","0","2.7","359","0.0","0.70"
"18","1005.5","29.3","84","0.1","0","2.3","23","0.0","0.10"
"19","1006.0","27.7","93","0.0","0","0.9","51","0.0","0.00"
"20","1006.3","27.5","95","0.0","0","0.8","16","0.0","0.00"
"21","1006.8","27.1","96","0.0","0","1.3","64","0.0","0.00"
"22","1007.0","26.8","96","0.0","0","0.9","89","0.0","0.00"
"23","1007.0","26.3","96","0.0","0","0.0","0","0.0","0.00"
"24","1006.6","25.6","97","0.0","0","0.0","0","0.0","0.00"
