"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1005.6","25.5","99","0.0","0","0.8","22","0.0","0.00"
"02","1005.1","25.4","99","0.0","0","1.2","77","0.0","0.00"
"03","1004.8","25.3","99","0.0","0","0.5","55","0.0","0.00"
"04","1004.6","25.1","99","0.0","0","1.3","69","0.0","0.00"
"05","1004.6","25.2","100","0.0","0","0.0","0","0.5","0.00"
"06","1004.9","25.4","100","0.0","0","0.0","0","0.0","0.00"
"07","1005.1","25.6","100","0.0","0","0.0","0","0.0","0.10"
"08","1005.3","25.9","100","0.0","0","0.6","184","2.0","0.10"
"09","1004.9","26.9","99","0.0","0","1.4","240","0.0","0.70"
"10","1004.8","27.1","96","0.0","0","1.2","201","0.0","0.40"
"11","1004.3","27.6","94","0.0","0","0.2","0","0.0","0.50"
"12","1003.6","26.7","93","0.0","0","0.7","24","0.5","0.30"
"13","1002.3","26.6","96","0.0","0","0.0","0","1.0","0.20"
"14","1001.7","26.6","96","0.2","0","1.6","32","0.0","0.40"
"15","1001.1","26.1","96","0.4","61","1.7","71","0.0","0.20"
"16","1000.7","24.8","98","0.7","68","4.2","70","0.5","0.10"
"17","1001.0","24.5","99","0.0","0","2.7","93","0.5","0.10"
"18","1001.2","24.5","99","0.1","0","1.1","58","0.5","0.00"
"19","1001.8","24.0","99","0.1","0","2.4","94","1.5","0.00"
"20","1001.8","24.0","100","0.0","0","0.3","344","2.0","0.00"
"21","1002.2","24.0","100","0.0","0","0.5","279","0.0","0.00"
"22","1002.7","23.9","100","0.0","0","1.2","276","2.0","0.00"
"23","1002.5","23.9","100","0.0","0","1.6","214","5.0","0.00"
"24","1002.1","23.8","100","0.0","0","1.1","216","3.5","0.00"
