"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1009.9","22.3","97","0.0","0","1.1","209","0.0","0.00"
"02","1009.6","22.0","98","0.0","0","1.1","212","0.0","0.00"
"03","1009.8","22.0","98","0.0","0","1.2","212","0.0","0.00"
"04","1009.8","22.1","98","0.1","0","1.6","225","0.0","0.00"
"05","1010.2","22.0","98","0.0","0","0.9","228","0.0","0.00"
"06","1010.5","21.9","99","0.0","0","0.7","228","0.0","0.00"
"07","1011.1","22.5","97","0.0","0","1.1","228","0.0","0.10"
"08","1011.4","24.4","89","0.3","165","1.4","216","0.0","0.50"
"09","1011.7","27.6","70","0.3","144","1.2","132","0.0","1.40"
"10","1011.7","25.3","78","0.5","37","3.3","41","0.0","1.00"
"11","1011.2","25.1","81","0.2","0","2.6","9","0.0","0.40"
"12","1010.6","24.8","84","0.3","4","2.0","342","0.0","0.30"
"13","1010.2","24.9","80","0.4","56","3.0","29","0.0","0.40"
"14","1009.9","24.6","83","0.2","0","3.1","349","0.0","0.20"
"15","1010.0","24.1","88","0.2","0","2.4","356","0.0","0.10"
"16","1010.4","23.7","89","0.0","0","1.1","310","0.0","0.00"
"17","1010.9","23.4","91","0.0","0","0.8","118","0.0","0.00"
"18","1011.3","23.2","89","0.0","0","1.6","291","0.0","0.00"
"19","1012.1","22.7","92","0.0","0","1.2","219","0.0","0.00"
"20","1012.6","22.5","93","0.6","215","1.6","211","0.0","0.00"
"21","1013.0","22.4","94","0.4","215","1.8","196","0.0","0.00"
"22","1013.2","22.3","95","0.2","0","1.7","233","0.0","0.00"
"23","1012.9","22.3","96","0.2","0","1.9","212","0.0","0.00"
"24","1012.4","22.1","97","0.2","0","1.6","241","0.0","0.00"
