"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1005.2","24.5","100","0.4","278","1.8","269","0.5","0.00"
"02","1004.8","24.4","100","0.3","206","2.1","228","0.5","0.00"
"03","1004.5","24.3","100","0.3","226","1.7","304","1.5","0.00"
"04","1004.1","24.3","100","0.4","238","2.5","208","0.0","0.00"
"05","1004.5","24.2","100","0.3","220","1.9","197","0.0","0.00"
"06","1004.9","24.2","100","0.0","0","1.7","211","0.0","0.00"
"07","1005.7","24.4","100","0.0","0","0.8","291","0.0","0.00"
"08","1006.6","25.2","100","0.0","0","1.4","216","0.0","0.20"
"09","1006.9","25.7","100","0.2","0","1.5","237","0.0","0.30"
"10","1006.8","26.7","95","0.1","0","0.8","227","0.0","0.80"
"11","1006.4","28.1","89","0.2","0","1.2","339","0.0","1.00"
"12","1005.8","28.1","90","0.4","72","1.6","57","0.0","0.80"
"13","1005.2","26.6","93","0.5","35","3.1","45","0.0","0.70"
"14","1004.6","26.4","96","0.7","309","1.9","53","1.0","0.50"
"15","1004.6","25.8","98","0.0","0","1.4","188","0.5","0.20"
"16","1005.1","25.4","99","0.0","0","1.2","258","0.0","0.00"
"17","1005.6","25.2","100","0.0","0","0.0","0","0.5","0.00"
"18","1005.9","24.9","100","0.0","0","0.0","0","0.5","0.00"
"19","1006.5","24.8","100","0.0","0","0.0","0","0.0","0.00"
"20","1007.2","24.7","100","0.0","0","0.6","296","0.5","0.00"
"21","1007.4","24.8","100","0.0","0","0.8","272","0.0","0.00"
"22","1007.5","24.7","100","0.0","0","0.0","0","0.0","0.00"
"23","1007.0","24.7","100","0.0","0","0.0","0","0.0","0.00"
"24","1007.0","24.7","100","0.0","0","0.0","0","0.0","0.00"
