"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","988.1","24.7","100","0.0","0","1.0","206","0.0","0.00"
"02","988.2","24.8","100","0.1","0","1.2","354","0.0","0.00"
"03","988.6","24.6","100","0.0","0","0.0","0","0.0","0.00"
"04","989.3","24.6","100","0.0","0","0.6","302","0.0","0.00"
"05","989.5","24.7","100","0.0","0","1.2","307","0.0","0.00"
"06","991.0","24.8","100","0.0","0","1.2","285","0.0","0.00"
"07","992.1","25.6","100","0.0","0","0.8","111","0.0","0.10"
"08","992.8","26.5","100","0.3","315","1.9","317","0.0","0.50"
"09","994.0","27.2","98","0.0","0","1.3","212","0.0","0.60"
"10","993.9","26.9","98","0.1","0","1.5","232","0.5","0.30"
"11","994.0","27.5","95","1.0","231","3.3","235","0.0","0.70"
"12","994.3","28.9","90","0.6","221","2.6","219","0.0","0.90"
"13","994.5","29.1","86","1.2","235","2.7","205","0.0","0.90"
"14","994.8","29.3","88","0.1","0","3.8","258","0.0","0.60"
"15","995.0","29.5","89","0.0","0","1.3","133","0.0","0.50"
"16","995.5","29.0","91","0.0","0","0.8","96","0.0","0.40"
"17","996.3","28.5","96","0.0","0","0.7","57","0.0","0.20"
"18","996.9","27.9","97","0.0","0","1.7","33","0.0","0.00"
"19","998.1","27.3","99","0.0","0","0.1","0","0.0","0.00"
"20","999.1","27.2","100","0.0","0","0.0","0","0.0","0.00"
"21","1000.6","27.0","100","0.0","0","0.7","338","0.0","0.00"
"22","1001.6","27.1","100","0.0","0","0.5","339","0.0","0.00"
"23","1002.1","26.9","100","0.0","0","0.5","57","0.0","0.00"
"24","1002.4","26.8","100","0.1","0","0.8","266","2.0","0.00"
