"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1004.6","25.9","97","0.3","234","1.7","281","0.0","0.00"
"02","1004.2","26.0","97","0.2","0","1.7","252","0.0","0.00"
"03","1003.8","25.9","97","0.0","0","1.0","245","0.0","0.00"
"04","1004.0","25.5","98","0.0","0","0.8","188","0.0","0.00"
"05","1004.1","25.3","99","0.0","0","0.2","0","0.0","0.00"
"06","1004.6","25.7","100","0.0","0","0.4","193","0.0","0.00"
"07","1004.6","25.9","99","0.0","0","0.7","178","0.0","0.10"
"08","1004.5","27.2","95","0.3","242","1.4","220","0.0","0.50"
"09","1004.2","28.0","90","0.2","0","1.3","196","0.0","0.60"
"10","1003.5","29.0","85","0.4","222","1.6","205","0.0","0.80"
"11","1002.7","30.3","81","0.1","0","1.7","225","0.0","1.50"
"12","1002.6","31.1","74","0.2","0","1.5","67","0.0","1.50"
"13","1002.1","30.8","79","0.4","6","2.4","35","0.0","0.90"
"14","1001.9","30.7","82","0.3","35","1.7","51","0.0","0.90"
"15","1001.5","29.8","85","0.5","33","1.6","313","0.0","0.60"
"16","1001.2","29.4","88","0.4","68","2.3","76","0.0","0.50"
"17","1001.0","29.2","88","0.1","0","2.0","16","0.0","0.30"
"18","1001.7","28.5","93","0.0","0","1.8","354","0.0","0.10"
"19","1001.7","27.5","96","0.0","0","0.6","351","0.0","0.00"
"20","1002.2","26.9","98","0.0","0","0.5","66","0.0","0.00"
"21","1002.4","26.7","99","0.0","0","0.0","0","0.0","0.00"
"22","1002.8","26.5","99","0.0","0","1.2","201","0.0","0.00"
"23","1002.3","26.3","99","0.0","0","0.4","220","0.0","0.00"
"24","1002.0","26.1","99","0.0","0","1.2","220","0.0","0.00"
