"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1007.8","21.1","100","0.0","0","0.9","113","0.0","0.00"
"02","1007.8","20.9","100","0.0","0","0.0","0","0.0","0.00"
"03","1007.4","20.4","100","0.0","0","0.0","0","0.0","0.00"
"04","1007.4","20.4","100","0.0","0","1.1","215","0.0","0.00"
"05","1007.9","20.6","100","0.4","252","1.6","251","0.0","0.00"
"06","1008.4","20.8","100","0.4","241","1.2","246","0.0","0.00"
"07","1009.3","21.5","99","0.3","216","1.5","201","0.0","0.10"
"08","1010.1","22.6","94","0.1","0","1.6","254","0.0","0.30"
"09","1010.6","23.8","88","0.0","0","1.6","291","0.0","0.30"
"10","1010.9","22.9","93","1.1","65","4.5","91","0.0","0.20"
"11","1011.3","22.3","96","0.1","0","2.8","37","0.0","0.20"
"12","1011.2","21.4","96","0.3","7","2.2","18","0.0","0.20"
"13","1010.6","21.0","94","0.3","354","3.2","360","0.0","0.30"
"14","1010.4","20.6","97","0.1","0","2.4","37","0.0","0.20"
"15","1010.2","20.9","98","0.2","0","1.1","334","0.0","0.30"
"16","1010.1","21.3","97","0.0","0","1.0","326","0.0","0.20"
"17","1010.6","20.8","98","0.0","0","0.5","325","0.0","0.00"
"18","1010.9","20.6","99","0.0","0","0.5","325","0.0","0.00"
"19","1011.6","20.6","100","0.0","0","0.0","0","0.0","0.00"
"20","1011.7","20.5","100","0.0","0","0.2","0","0.0","0.00"
"21","1012.5","20.6","100","0.1","0","1.2","232","0.5","0.00"
"22","1012.4","20.6","100","0.3","230","1.6","229","0.0","0.00"
"23","1012.2","20.4","100","0.4","221","1.6","241","0.0","0.00"
"24","1011.8","20.3","100","0.1","0","1.4","213","0.0","0.00"
