"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1002.8","24.5","99","0.0","0","0.8","38","0.0","0.00"
"02","1002.4","24.6","100","0.0","0","1.1","235","0.0","0.00"
"03","1001.7","24.2","100","0.0","0","1.3","220","0.0","0.00"
"04","1001.7","23.8","100","0.0","0","0.7","237","0.0","0.00"
"05","1002.1","24.0","100","0.0","0","0.0","0","0.0","0.00"
"06","1001.9","24.1","100","0.0","0","0.6","233","0.0","0.00"
"07","1002.0","26.3","94","0.5","226","1.8","250","0.0","0.70"
"08","1002.1","28.1","83","0.0","0","1.9","202","0.0","1.30"
"09","1001.6","28.9","81","0.0","0","1.6","123","0.0","1.30"
"10","1000.9","29.8","79","0.1","0","1.9","327","0.0","1.90"
"11","1000.7","30.7","75","0.5","42","2.4","28","0.0","1.70"
"12","999.9","29.9","79","0.5","310","2.2","121","0.0","1.30"
"13","998.9","31.0","78","0.1","0","1.8","78","0.0","2.10"
"14","998.2","32.0","72","0.5","175","2.9","226","0.0","2.30"
"15","997.6","30.8","78","0.7","9","2.3","319","0.0","1.00"
"16","997.3","31.3","75","0.5","54","3.7","329","0.0","1.70"
"17","996.7","30.0","75","0.9","61","3.2","33","0.0","1.00"
"18","997.0","28.1","86","0.2","0","2.8","32","0.0","0.20"
"19","997.0","26.8","92","0.4","59","1.9","4","0.0","0.00"
"20","997.9","26.4","94","0.0","0","2.0","64","0.0","0.00"
"21","997.7","26.2","97","0.0","0","0.3","97","0.0","0.00"
"22","997.2","25.9","98","0.0","0","0.1","0","0.0","0.00"
"23","996.5","25.7","98","0.0","0","1.2","18","0.0","0.00"
"24","996.1","25.6","99","0.0","0","0.9","297","0.0","0.00"
