"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","996.8","23.9","100","0.1","0","1.9","242","0.0","0.00"
"02","996.4","23.7","100","0.0","0","1.4","213","0.0","0.00"
"03","996.1","23.2","100","0.0","0","0.7","253","0.0","0.00"
"04","996.2","23.1","100","0.0","0","1.0","227","0.0","0.00"
"05","996.4","22.8","100","0.0","0","1.5","249","0.0","0.00"
"06","997.1","22.6","100","0.0","0","1.2","215","0.0","0.00"
"07","998.3","23.9","100","0.1","0","1.3","189","0.0","0.20"
"08","998.7","27.0","91","0.0","0","1.2","200","0.0","1.00"
"09","998.9","29.9","78","0.5","209","2.1","241","0.0","1.80"
"10","999.0","31.4","71","0.7","223","2.1","199","0.0","2.70"
"11","998.9","32.7","63","0.5","87","2.2","91","0.0","3.10"
"12","998.3","33.0","64","0.8","61","3.5","92","0.0","3.30"
"13","997.8","33.4","70","0.6","104","3.2","31","0.0","3.20"
"14","997.5","33.6","65","0.4","103","3.9","93","0.0","2.80"
"15","997.4","33.1","63","0.5","74","2.7","101","0.0","2.00"
"16","997.5","32.5","67","0.2","0","2.1","117","0.0","1.40"
"17","997.9","31.0","74","0.0","0","1.5","140","0.0","0.80"
"18","998.3","27.3","90","0.0","0","0.4","342","0.0","0.00"
"19","998.8","25.9","96","0.0","0","0.0","0","0.0","0.00"
"20","999.5","25.4","98","0.0","0","0.0","0","0.0","0.00"
"21","1000.5","25.2","99","0.0","0","0.0","0","0.0","0.00"
"22","1000.8","25.0","99","0.0","0","0.0","0","0.0","0.00"
"23","1001.0","24.5","99","0.0","0","0.0","0","0.0","0.00"
"24","1000.4","24.4","100","0.0","0","0.0","0","0.0","0.00"
