"觀測時間(hour)","測站氣壓(hPa)","氣溫(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","全天空日射量(MJ/㎡)"
"ObsTime","StnPres","Temperature","RH","WS","WD","WSGust","WDGust","Precp","GloblRad"
"01","1007.6","20.7","100","0.2","0","1.5","211","0.0","0.00"
"02","1006.3","20.7","100","0.0","0","1.1","215","0.0","0.00"
"03","1006.0","20.6","100","0.2","0","1.3","219","0.0","0.00"
"04","1005.8","20.6","100","0.1","0","1.6","206","0.0","0.00"
"05","1005.9","20.7","100","0.0","0","2.0","210","0.0","0.00"
"06","1006.3","20.8","100","0.0","0","0.0","0","0.0","0.00"
"07","1006.3","21.2","100","0.0","0","0.4","255","0.0","0.00"
"08","1007.2","21.4","99","0.0","0","1.1","271","0.0","0.10"
"09","1007.4","21.9","99","0.0","0","1.1","230","0.0","0.10"
"10","1007.4","22.4","99","0.8","220","2.9","270","0.5","0.50"
"11","1005.6","23.5","94","1.0","240","5.4","202","0.5","1.30"
"12","1004.9","24.4","90","1.0","234","3.8","197","0.0","0.90"
"13","1004.5","27.7","75","1.1","246","4.3","210","0.0","2.50"
"14","1003.5","29.2","69","0.5","155","2.8","282","0.0","3.00"
"15","1003.7","27.1","78","0.9","71","3.1","34","0.0","1.30"
"16","1004.5","25.0","89","0.0","0","2.0","19","0.5","0.00"
"17","1004.5","24.1","97","0.0","0","0.9","74","3.0","0.00"
"18","1005.1","23.9","98","0.0","0","1.1","3","0.5","0.00"
"19","1004.7","23.4","99","0.0","0","0.0","0","1.0","0.00"
"20","1005.3","23.4","100","0.5","219","2.6","225","0.5","0.00"
"21","1005.9","23.2","100","0.0","0","2.3","219","0.5","0.00"
"22","1006.8","22.7","100","0.0","0","1.5","201","1.5","0.00"
"23","1004.8","21.9","100","0.0","0","0.9","236","0.5","0.00"
"24","1004.6","21.7","100","0.0","0","0.8","232","0.0","0.00"
