"日/時","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","總和"
"01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.4","0.6","0.7","0.4","0.4","0.3","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.2"
"02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.5","1.1","0.9","1.1","0.4","0.5","0.4","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.300000000000001"
"03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.3","1.4","2.1","2.6","1.3","1.4","0.8","0.6","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.0"
"04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","1.5","2.2","2.7","3.0","3.0","2.8","2.1","1.6","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.100000000000005"
"05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","1.7","2.4","1.9","1.3","1.2","2.3","2.3","1.4","0.4","0.1","0.0","0.0","0.0","0.0","0.0","0.0","15.6"
"06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.1","0.1","0.2","0.3","0.2","0.2","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6"
"07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.3","0.3","0.5","0.4","0.4","0.1","0.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4000000000000004"
"08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.3","0.3","0.4","0.2","0.1","0.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6000000000000003"
"09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.5","0.7","1.2","1.3","0.9","0.3","0.3","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.699999999999999"
"10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.2","0.4","0.3","0.4","0.7","0.6","0.8","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.8000000000000007"
"11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.5","1.8","1.6","0.8","0.5","1.3","0.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.999999999999999"
"12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.2","0.6","1.3","1.2","0.8","0.5","0.6","0.5","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0"
"13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.7","1.0","1.1","0.7","0.4","0.1","0.1","0.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.699999999999999"
"14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.2","0.4","0.9","0.4","0.7","1.5","1.2","0.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","5.8"
"15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.5","1.0","2.1","1.5","0.2","0.2","0.2","0.3","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.4"
"16","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.8","1.4","2.1","2.9","2.7","3.1","2.6","1.8","0.8","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.6"
"17","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.6","1.5","2.3","2.8","2.9","1.9","1.0","0.7","0.3","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.299999999999999"
"18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.3","0.1","0.3","0.2","0.2","0.2","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6999999999999997"
"19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.3","0.4","0.4","0.3","0.2","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.6","1.2","1.6","0.5","0.4","0.4","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.2"
"21","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.8","1.7","2.5","3.2","2.5","1.4","0.6","0.6","0.5","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.1"
"22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.0","1.1","1.5","2.1","2.4","1.3","0.5","0.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.700000000000001"
"23","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.8","1.5","2.1","2.7","2.9","3.1","2.0","1.1","0.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.900000000000002"
"24","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.8","1.8","2.3","2.6","3.0","3.0","2.8","2.4","1.0","0.6","0.1","0.0","0.0","0.0","0.0","0.0","0.0","20.5"
"25","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.6","1.7","2.3","3.2","3.4","3.3","3.0","2.4","1.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.399999999999995"
"26","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.9","1.7","2.4","3.0","1.8","0.2","0.2","0.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.599999999999998"
"27","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.3","0.6","1.0","2.0","1.6","1.1","0.7","0.2","0.2","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0"
"28","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.1","2.0","2.8","3.1","3.2","2.4","1.7","1.0","1.0","1.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","19.6"
"29","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.3","0.3","0.2","0.2","0.2","0.3","0.2","0.3","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3"
"30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.4","0.6","1.3","1.4","1.9","2.8","2.2","0.9","0.8","0.2","0.0","0.0","0.0","0.0","0.0","0.0","12.700000000000001"
"31","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.4","1.0","2.4","1.8","1.6","1.4","1.9","1.0","0.7","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.8"
"總和","0.0","0.0","0.0","0.0","0.0","0.0","1.5000000000000002","10.700000000000001","24.599999999999998","39.400000000000006","49.3","47.0","37.3","33.6","24.8","15.899999999999999","6.9","0.6000000000000001","0.0","0.0","0.0","0.0","0.0","0.0","總和"
