DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,SunlightPred,GlobalRad,Precp
2024-03-02 06:30:00,61.0,3,2,6,30,5,0.095,1020.251,14.133,93.129,429.917,0.0125801857815573,-0.9086506003093706,38.04,-0.6819983600624984,0.072,429.92,0.0,0.0
2024-03-02 06:40:00,61.0,3,2,6,40,5,0.488,1020.224,14.216,93.994,924.333,0.0125772718315182,-0.9091474205679932,38.04,-0.6819983600624984,0.233,924.33,0.0,0.0
2024-03-02 06:50:00,61.0,3,2,6,50,5,0.192,1020.306,14.34,94.115,1712.917,0.0125743578813723,-0.9096429504170052,38.04,-0.6819983600624984,0.7,1712.92,0.0,0.0
2024-03-02 07:00:00,61.0,3,2,7,0,5,0.261,1020.497,14.543,94.36,2717.001,0.0125714439311196,-0.9101371891530704,38.04,-0.6819983600624984,1.664,2717.0,0.0,0.0
2024-03-02 07:10:00,61.0,3,2,7,10,5,1.0550000000000002,1020.258,14.63,94.018,3511.749,0.0125685299807601,-0.9106301360746848,38.04,-0.6819983600624984,2.821,3511.75,0.0166666666666666,0.0
2024-03-02 07:20:00,61.0,3,2,7,20,5,0.454,1020.499,14.529,95.1,1607.332,0.0125656160302938,-0.911121790482178,38.04,-0.6819983600624984,0.5810000000000001,1607.33,0.0333333333333333,0.0
2024-03-02 07:30:00,61.0,3,2,7,30,5,0.0,1020.486,14.515,96.084,1734.918,0.0125627020797209,-0.9116121516777148,38.04,-0.6819983600624984,0.63,1734.92,0.05,0.0
2024-03-02 07:40:00,61.0,3,2,7,40,5,0.13,1020.607,14.773,96.685,4238.9169999999995,0.0125597881290413,-0.9121012189652946,38.04,-0.6819983600624984,3.776,4238.92,0.0666666666666666,0.0
2024-03-02 07:50:00,61.0,3,2,7,50,5,0.339,1020.776,14.72,97.027,2838.75,0.012556874178255,-0.9125889916507536,38.04,-0.6819983600624984,1.626,2838.75,0.0833333333333333,0.0
2024-03-02 08:00:00,61.0,3,2,8,0,5,0.148,1020.645,14.77,96.865,6213.916,0.0125539602273621,-0.913075469041766,38.04,-0.6819983600624984,8.333,6213.92,0.1,0.5
2024-03-02 08:10:00,61.0,3,2,8,10,5,0.1129999999999999,1020.64,15.781,95.548,12268.999,0.0125510462763625,-0.9135606504478438,38.04,-0.6819983600624984,29.31,12269.0,0.1666666666666664,0.5
2024-03-02 08:20:00,61.0,3,2,8,20,5,0.105,1020.579,16.581,93.795,13612.166999999998,0.0125481323252564,-0.9140445351803392,38.04,-0.6819983600624984,38.474,13612.17,0.2333333333333328,0.5
2024-03-02 08:30:00,61.0,3,2,8,30,5,0.0,1020.662,16.854,93.156,10517.667,0.0125452183740437,-0.9145271225524436,38.04,-0.6819983600624984,21.354,10517.67,0.3,0.5
2024-03-02 08:40:00,61.0,3,2,8,40,5,0.051,1020.779,16.054,94.671,6629.9169999999995,0.0125423044227245,-0.9150084118791916,38.04,-0.6819983600624984,8.393,6629.92,0.3666666666666665,0.5
2024-03-02 08:50:00,61.0,3,2,8,50,5,0.0349999999999999,1020.743,15.472,95.668,5106.1669999999995,0.0125393904712987,-0.9154884024774584,38.04,-0.6819983600624984,4.92,5106.17,0.4333333333333329,0.5
2024-03-02 09:00:00,61.0,3,2,9,0,5,0.635,1020.563,16.509,92.906,19133.002,0.0125364765197665,-0.9159670936659636,38.04,-0.6819983600624984,121.959,19133.0,0.5,0.0
2024-03-02 09:10:00,61.0,3,2,9,10,5,1.09,1020.397,21.672,75.693,40267.293,0.0125335625681278,-0.9164444847652716,38.04,-0.6819983600624984,319.76599999999996,40267.29,0.5999999999999996,0.0
2024-03-02 09:20:00,61.0,3,2,9,20,5,1.227,1020.383,20.811,75.191,28759.28,0.0125306486163827,-0.9169205750977908,38.04,-0.6819983600624984,151.91299999999998,28759.28,0.6999999999999993,0.0
2024-03-02 09:30:00,61.0,3,2,9,30,5,1.219,1020.441,19.347,79.478,20021.5,0.0125277346645311,-0.9173953639877772,38.04,-0.6819983600624984,68.623,20021.5,0.8,0.0
2024-03-02 09:40:00,61.0,3,2,9,40,5,1.105,1020.397,18.259,78.842,15427.333000000002,0.0125248207125732,-0.9178688507613324,38.04,-0.6819983600624984,40.484,15427.33,0.8999999999999997,0.0
2024-03-02 09:50:00,61.0,3,2,9,50,5,0.836,1020.364,18.568,80.098,18208.584,0.0125219067605088,-0.9183410347464078,38.04,-0.6819983600624984,54.188,18208.58,0.9999999999999992,0.0
