DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,SunlightPred,GlobalRad,Precp
2024-03-09 14:00:00,68.0,3,9,14,0,5,2.0475,1015.625,17.66,50.185,8406.56,0.0095117420315529,-0.6794692950281973,53.25,1.2246467991473532e-16,15.8375,8406.56,0.3,0.0
2024-03-09 14:10:00,68.0,3,9,14,10,5,2.473,1015.627,18.101,49.23,10859.834,0.0095088279827476,-0.6785947001513137,53.25,1.2246467991473532e-16,26.701,10859.83,0.3,0.0
2024-03-09 14:20:00,68.0,3,9,14,20,5,2.029,1015.67,18.472,48.138,11468.333,0.0095059139338616,-0.6777191421026688,53.25,1.2246467991473532e-16,28.807,11468.33,0.3,0.0
2024-03-09 14:30:00,68.0,3,9,14,30,5,1.864,1015.714,18.238,48.419,9939.416,0.0095029998848949,-0.676842622124996,53.25,1.2246467991473532e-16,22.677,9939.42,0.3,0.0
2024-03-09 14:40:00,68.0,3,9,14,40,5,1.447,1015.741,18.095,49.461,9616.583,0.0095000858358475,-0.6759651414623952,53.25,1.2246467991473532e-16,21.966,9616.58,0.3,0.0
2024-03-09 14:50:00,68.0,3,9,14,50,5,2.011,1015.807,18.08,49.80800000000001,10126.166,0.0094971717867194,-0.675086701360329,53.25,1.2246467991473532e-16,23.531,10126.17,0.3,0.0
2024-03-09 15:00:00,68.0,3,9,15,0,5,2.141,1015.729,17.701,50.622,7186.1669999999995,0.0094942577375106,-0.6742073030656227,53.25,1.2246467991473532e-16,11.668,7186.17,0.3,0.0
2024-03-09 15:10:00,68.0,3,9,15,10,5,1.289,1015.77,17.631999999999998,51.74300000000001,7220.833,0.0094913436882213,-0.6733269478264611,53.25,1.2246467991473532e-16,11.088,7220.83,0.2833333333333334,0.0
2024-03-09 15:20:00,68.0,3,9,15,20,5,1.524,1015.803,17.841,51.114999999999995,9976.583,0.0094884296388513,-0.6724456368923873,53.25,1.2246467991473532e-16,23.209,9976.58,0.2666666666666668,0.0
2024-03-09 15:30:00,68.0,3,9,15,30,5,1.143,1015.691,18.277,49.783,11324.25,0.0094855155894007,-0.6715633715143001,53.25,1.2246467991473532e-16,31.105,11324.25,0.25,0.0
