DateTime,Date,Month,Day,Hour,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power
2024-03-09 14:00:00,68.0,3,9,14,2.0475,1015.625,17.66,50.185,8406.56,0.009511742031552922,-0.6794692950281973,53.25,1.2246467991473532e-16,15.8375
2024-03-09 14:10:00,68.0,3,9,14,2.473,1015.6270000000001,18.101,49.230000000000004,10859.833999999999,0.009508827982747685,-0.6785947001513137,53.25,1.2246467991473532e-16,26.701
2024-03-09 14:20:00,68.0,3,9,14,2.029,1015.6700000000001,18.472,48.138,11468.333,0.009505913933861696,-0.6777191421026688,53.25,1.2246467991473532e-16,28.807
2024-03-09 14:30:00,68.0,3,9,14,1.864,1015.7139999999999,18.238,48.419,9939.416000000001,0.009502999884894975,-0.676842622124996,53.25,1.2246467991473532e-16,22.677
2024-03-09 14:40:00,68.0,3,9,14,1.447,1015.741,18.095,49.461,9616.583,0.009500085835847553,-0.6759651414623952,53.25,1.2246467991473532e-16,21.966
2024-03-09 14:50:00,68.0,3,9,14,2.011,1015.807,18.080000000000002,49.80800000000001,10126.166000000001,0.009497171786719452,-0.675086701360329,53.25,1.2246467991473532e-16,23.531
2024-03-09 15:00:00,68.0,3,9,15,2.141,1015.729,17.701,50.622,7186.1669999999995,0.009494257737510696,-0.6742073030656227,53.25,1.2246467991473532e-16,11.668000000000001
2024-03-09 15:10:00,68.0,3,9,15,1.2890000000000001,1015.7700000000001,17.631999999999998,51.74300000000001,7220.8330000000005,0.009491343688221313,-0.6733269478264611,53.25,1.2246467991473532e-16,11.088
2024-03-09 15:20:00,68.0,3,9,15,1.524,1015.8030000000001,17.841,51.114999999999995,9976.583,0.009488429638851324,-0.6724456368923873,53.25,1.2246467991473532e-16,23.209
2024-03-09 15:30:00,68.0,3,9,15,1.143,1015.691,18.277,49.783,11324.25,0.009485515589400752,-0.6715633715143001,53.25,1.2246467991473532e-16,31.105
2024-03-09 15:40:00,68.0,3,9,15,1.332,1015.7360000000001,18.244999999999997,49.531,8738.0,0.009482601539869628,-0.6706801529444547,53.25,1.2246467991473532e-16,17.394
2024-03-09 15:50:00,68.0,3,9,15,1.707,1015.7059999999999,18.068,49.674,9844.914999999999,0.009479687490257974,-0.6697959824364578,53.25,1.2246467991473532e-16,23.349
2024-03-09 16:00:00,68.0,3,9,16,1.464,1015.799,18.008,50.327,8201.833,0.009476773440565814,-0.6689108612452678,53.25,1.2246467991473532e-16,15.776
