DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,SunlightPred,GlobalRad,Precp
2024-01-17 15:20:00,16.0,1,17,15,20,2,0.26,1013.48,26.395,43.385000000000005,18605.415,0.0,0.1312353381602962,53.37,0.0871557427476586,61.745000000000005,18605.42,1.333333333333334,0.0
2024-01-17 15:30:00,16.0,1,17,15,30,2,0.35,1013.485,26.19,44.99,15304.58,0.0,0.1326534282373349,53.37,0.0871557427476586,40.754999999999995,15304.58,1.25,0.0
2024-01-17 15:40:00,16.0,1,17,15,40,2,1.064,1013.503,25.607999999999997,49.497,14010.833,0.0,0.1340712468245976,53.37,0.0871557427476586,34.388999999999996,14010.83,1.166666666666667,0.0
2024-01-17 15:50:00,16.0,1,17,15,50,2,0.905,1013.488,26.875,46.887,34592.511,0.0,0.1354887910203643,53.37,0.0871557427476586,144.951,34592.51,1.083333333333334,0.0
2024-01-17 16:00:00,16.0,1,17,16,0,2,0.748,1013.483,29.331,40.120999999999995,34370.566000000006,0.0,0.1369060579234753,53.37,0.0871557427476586,85.024,34370.57,1.0,0.0
2024-01-17 16:10:00,16.0,1,17,16,10,2,0.749,1013.553,27.071,44.637,12747.167,0.0,0.1383230446333384,53.37,0.0871557427476586,15.537,12747.17,0.8666666666666686,0.0
2024-01-17 16:20:00,16.0,1,17,16,20,2,0.47,1013.627,24.284,52.444,10925.666,0.0,0.1397397482499347,53.37,0.0871557427476586,9.622,10925.67,0.7333333333333343,0.0
2024-01-17 16:30:00,16.0,1,17,16,30,2,0.358,1013.674,24.882,49.266000000000005,13362.333000000002,0.0,0.1411561658738254,53.37,0.0871557427476586,7.0840000000000005,13362.33,0.6,0.0
2024-01-17 16:40:00,16.0,1,17,16,40,2,0.0349999999999999,1013.768,23.23,53.875,5005.5,0.0,0.1425722946061577,53.37,0.0871557427476586,3.601,5005.5,0.4666666666666685,0.0
2024-01-17 16:50:00,16.0,1,17,16,50,2,0.0,1013.876,21.783,59.690999999999995,4420.5,0.0,0.1439881315486675,53.37,0.0871557427476586,3.032,4420.5,0.3333333333333342,0.0
2024-01-18 06:30:00,17.0,1,18,6,30,3,1.1888888888888889,1012.9455555555556,13.524444444444445,87.35888888888888,339.3511111111111,0.0,0.258819045102521,53.37,0.0871557427476586,0.0166666666666666,339.35,0.0,0.0
2024-01-18 06:40:00,17.0,1,18,6,40,3,1.959,1013.103,13.65,85.899,1075.584,0.0,0.2602006310917789,53.37,0.0871557427476586,0.213,1075.58,0.0,0.0
2024-01-18 06:50:00,17.0,1,18,6,50,3,2.143,1013.246,14.248,82.57300000000001,2304.334,0.0,0.2615816845519355,53.37,0.0871557427476586,1.136,2304.33,0.0,0.0
2024-01-18 07:00:00,17.0,1,18,7,0,3,2.463,1013.277,14.488,82.03999999999999,3836.167,0.0,0.2629622026565143,53.37,0.0871557427476586,3.062,3836.17,0.0,0.0
2024-01-18 07:10:00,17.0,1,18,7,10,3,1.481111111111111,1013.428888888889,14.694444444444445,81.38444444444445,5901.667777777778,0.0,0.2643421825801344,53.37,0.0871557427476586,7.333333333333333,5901.67,0.0333333333333332,0.0
2024-01-18 07:20:00,17.0,1,18,7,20,3,2.195,1013.453,15.001,80.051,7372.000999999999,0.0,0.2657216214985144,53.37,0.0871557427476586,10.956,7372.0,0.0666666666666666,0.0
2024-01-18 07:30:00,17.0,1,18,7,30,3,2.1079999999999997,1013.511,15.104,80.731,9079.0,0.0,0.2671005165884815,53.37,0.0871557427476586,16.131,9079.0,0.1,0.0
2024-01-18 07:40:00,17.0,1,18,7,40,3,1.879,1013.586,16.161,77.36800000000001,19996.567,0.0,0.2684788650279763,53.37,0.0871557427476586,111.84099999999998,19996.57,0.1333333333333332,0.0
2024-01-18 07:50:00,17.0,1,18,7,50,3,1.559,1013.585,19.483,64.959,35950.369,0.0,0.2698566639960584,53.37,0.0871557427476586,358.563,35950.37,0.1666666666666666,0.0
2024-01-18 08:00:00,17.0,1,18,8,0,3,1.854,1013.674,20.946,58.099,26116.086,0.0,0.2712339106729096,53.37,0.0871557427476586,202.795,26116.09,0.2,0.0
2024-01-18 08:10:00,17.0,1,18,8,10,3,2.446,1013.714,19.282,61.8,26849.182,0.0,0.2726106022398453,53.37,0.0871557427476586,234.507,26849.18,0.3166666666666662,0.0
2024-01-18 08:20:00,17.0,1,18,8,20,3,1.812,1013.782,21.366,56.74400000000001,51546.143,0.0,0.2739867358793143,53.37,0.0871557427476586,697.3549999999999,51546.14,0.4333333333333325,0.0
2024-01-18 08:30:00,17.0,1,18,8,30,3,1.6644444444444444,1013.6511111111112,25.845555555555553,44.22555555555556,64523.98333333333,0.0,0.2753623087749086,53.37,0.0871557427476586,903.0766666666668,64523.98,0.55,0.0
2024-01-18 08:40:00,17.0,1,18,8,40,3,1.514,1013.705,27.131,41.242,69299.001,0.0,0.2767373181113676,53.37,0.0871557427476586,1004.807,69299.0,0.6666666666666662,0.0
2024-01-18 08:50:00,17.0,1,18,8,50,3,1.828,1013.781,29.78,34.863,82957.227,0.0,0.2781117610745836,53.37,0.0871557427476586,1373.212,82957.23,0.7833333333333324,0.0
2024-01-18 09:00:00,17.0,1,18,9,0,3,0.4109999999999999,1013.819,33.164,29.889,88449.374,0.0,0.2794856348516089,53.37,0.0871557427476586,1509.004,88449.37,0.9,0.0
2024-01-18 09:10:00,17.0,1,18,9,10,3,1.7399999999999998,1013.914,33.891,26.962,92837.343,0.0,0.2808589366306612,53.37,0.0871557427476586,1624.182,92837.34,1.066666666666666,0.0
2024-01-18 09:20:00,17.0,1,18,9,20,3,1.793,1013.92,33.025,27.219,97186.498,0.0,0.2822316636011261,53.37,0.0871557427476586,1740.487,97186.5,1.233333333333332,0.0
2024-01-18 09:30:00,17.0,1,18,9,30,3,1.533,1013.869,33.142,26.5,102078.127,0.0,0.2836038129535688,53.37,0.0871557427476586,1839.002,102078.13,1.4,0.0
