"日/時","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","總和"
"01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.7","2.7","1.7","1.5","1.9","1.4","1.3","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.9"
"02","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.1","1.9","2.7","3.2","3.4","3.5","3.1","1.5","1.6","0.4","0.1","0.0","0.0","0.0","0.0","0.0","0.0","22.700000000000003"
"03","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.0","1.7","2.6","2.9","3.2","3.1","2.8","2.4","1.7","0.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","22.4"
"04","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.8","1.8","2.4","3.1","3.4","3.3","3.0","2.3","0.7","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.299999999999997"
"05","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.6","0.9","0.5","0.3","0.3","0.3","0.2","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.6"
"06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.3","1.5","2.6","1.2","0.5","0.1","0.1","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.799999999999999"
"07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.3","0.6","1.9","2.7","2.7","1.3","0.7","0.5","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","11.1"
"08","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.8","1.5","1.8","2.3","2.2","2.3","1.7","1.5","0.7","0.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","15.799999999999999"
"09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.2","0.3","0.3","0.4","0.4","0.4","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5"
"10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.4","0.8","0.5","0.5","0.7","0.5","0.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0"
"11","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.0","1.8","2.5","3.1","2.8","3.1","1.3","1.0","0.9","0.4","0.1","0.0","0.0","0.0","0.0","0.0","0.0","18.199999999999996"
"12","0.0","0.0","0.0","0.0","0.0","0.0","0.3","1.0","1.8","2.4","2.9","3.0","2.9","1.9","2.0","0.7","0.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","19.5"
"13","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.6","1.5","1.4","2.3","2.8","2.5","0.8","0.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.4"
"14","0.0","0.0","0.0","0.0","0.0","0.0","0.3","1.0","1.7","2.4","2.9","3.1","2.1","2.0","1.4","1.1","0.7","0.3","0.0","0.0","0.0","0.0","0.0","0.0","19.0"
"15","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.3","0.4","0.8","1.1","2.1","2.5","2.4","0.9","1.5","0.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","13.000000000000002"
"16","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.4","0.7","1.3","2.8","3.2","1.2","2.0","1.4","1.0","0.5","0.2","0.0","0.0","0.0","0.0","0.0","0.0","14.9"
"17","0.0","0.0","0.0","0.0","0.0","0.0","0.4","1.2","2.0","2.7","3.1","3.3","3.3","3.0","2.2","1.5","0.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","23.5"
"18","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.4","1.0","0.2","0.3","0.2","0.1","0.1","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8000000000000007"
"19","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.5","0.8","1.1","1.6","1.7","1.3","0.5","0.3","0.3","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","8.499999999999998"
"20","0.0","0.0","0.0","0.0","0.0","0.0","0.4","1.2","2.0","2.5","3.1","3.2","3.2","2.3","1.7","1.2","0.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","21.2"
"21","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.8","1.8","1.4","2.4","3.0","3.4","3.2","2.4","1.7","0.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","21.400000000000002"
"22","0.0","0.0","0.0","0.0","0.0","0.0","0.4","1.2","2.1","2.3","1.6","2.8","2.2","1.4","1.0","0.3","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","15.599999999999998"
"23","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.8","0.8","0.7","1.0","0.7","0.4","0.5","0.7","0.6","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.6000000000000005"
"24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.2","0.4","0.1","0.1","0.1","0.3","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6"
"25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.5","1.3","0.9","2.5","3.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.700000000000001"
"26","0.0","0.0","0.0","0.0","0.0","0.0","0.3","1.4","1.2","1.1","1.2","0.5","0.5","0.4","0.3","0.3","0.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","7.5"
"27","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.6","0.6","0.7","0.8","0.7","1.2","1.1","0.9","0.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","7.6000000000000005"
"28","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.3","0.8","0.8","1.6","2.0","1.2","0.5","0.6","1.1","0.5","0.2","0.0","0.0","0.0","0.0","0.0","0.0","9.7"
"29","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.2","1.2","2.6","3.2","3.3","3.2","3.0","2.4","1.6","1.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","23.2"
"30","0.0","0.0","0.0","0.0","0.0","0.0","0.4","1.2","1.9","2.6","2.7","3.4","3.3","2.9","2.2","0.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.2"
