DateTime,Date,Month,Day,Hour,Minute,Weekday,WindSpeed,Pressure,Temperature,Humidity,Sunlight,sum_ele,sum_pos,high,ele,Power,SunlightPred,GlobalRad,Precp
2024-05-17 16:50:00,137.0,5,17,16,50,4,1.2916666666666667,1006.3833333333332,27.263333333333332,60.39166666666667,3498.193333333333,0.0899336585421061,0.4062676730938253,52.49,0.1391731009600657,2.068333333333334,3498.19,0.5,0.0
2024-05-18 06:30:00,138.0,5,18,6,30,5,0.0,1005.828,25.882,70.31,30934.499,0.090777424753025,0.4739387988162786,52.49,0.1391731009600657,192.042,30934.5,0.3,0.0
2024-05-18 06:40:00,138.0,5,18,6,40,5,0.0,1006.032,25.506,70.14099999999999,14564.166,0.0907877141839327,0.4747482043252641,52.49,0.1391731009600657,39.903000000000006,14564.17,0.3666666666666665,0.0
2024-05-18 06:50:00,138.0,5,18,6,50,5,0.0,1006.196,24.56,74.593,16198.166999999998,0.0907980036051486,0.4755572085104169,52.49,0.1391731009600657,50.457,16198.17,0.4333333333333332,0.0
2024-05-18 07:00:00,138.0,5,18,7,0,5,0.0,1006.267,25.214,72.29499999999999,20937.584,0.0908082930166716,0.4763658106878521,52.49,0.1391731009600657,78.76599999999999,20937.58,0.5,0.0
2024-05-18 07:10:00,138.0,5,18,7,10,5,0.0,1006.406,25.67,70.05499999999999,21539.667,0.0908185824185007,0.4771740101740265,52.49,0.1391731009600657,81.49199999999999,21539.67,0.5333333333333332,0.0
2024-05-18 07:20:00,138.0,5,18,7,20,5,0.0,1006.558,26.439,67.30199999999999,29913.917,0.0908288718106347,0.4779818062857361,52.49,0.1391731009600657,146.541,29913.92,0.5666666666666665,0.0
2024-05-18 07:30:00,138.0,5,18,7,30,5,0.0,1006.66,27.395,63.438,30050.083,0.0908391611930725,0.4787891983401183,52.49,0.1391731009600657,144.977,30050.08,0.6,0.0
2024-05-18 07:40:00,138.0,5,18,7,40,5,0.0,1006.72,28.238999999999997,60.126,32868.915,0.090849450565813,0.4795961856546513,52.49,0.1391731009600657,172.575,32868.92,0.6333333333333332,0.0
2024-05-18 07:50:00,138.0,5,18,7,50,5,0.0,1006.854,28.568,58.536,31069.083,0.0908597399288551,0.4804027675471571,52.49,0.1391731009600657,152.45499999999998,31069.08,0.6666666666666665,0.0
2024-05-18 08:00:00,138.0,5,18,8,0,5,0.0,1006.881,28.73,56.879999999999995,32947.832,0.0908700292821978,0.4812089433357991,52.49,0.1391731009600657,172.345,32947.83,0.7,0.0
2024-05-18 08:10:00,138.0,5,18,8,10,5,0.0,1006.89,30.118,53.559000000000005,52376.161,0.0908803186258399,0.4820147123390839,52.49,0.1391731009600657,457.73,52376.16,0.7666666666666664,0.0
2024-05-18 08:20:00,138.0,5,18,8,20,5,0.0,1006.816,32.311,46.747,41194.487,0.0908906079597803,0.4828200738758632,52.49,0.1391731009600657,288.584,41194.49,0.8333333333333328,0.0
2024-05-18 08:30:00,138.0,5,18,8,30,5,0.0,1006.725,31.781,46.954,44737.319,0.0909008972840179,0.4836250272653319,52.49,0.1391731009600657,341.70799999999997,44737.32,0.9,0.0
2024-05-18 08:40:00,138.0,5,18,8,40,5,0.0,1006.661,32.12,46.522000000000006,42947.382,0.0909111865985517,0.48442957182703,52.49,0.1391731009600657,298.15500000000003,42947.38,0.9666666666666665,0.0
2024-05-18 08:50:00,138.0,5,18,8,50,5,0.0,1006.588,32.413,45.069,32644.014000000003,0.0909214759033805,0.4852337068808445,52.49,0.1391731009600657,177.43900000000002,32644.01,1.033333333333333,0.0
2024-05-18 09:00:00,138.0,5,18,9,0,5,0.0,1006.479,31.121,48.463,26856.416000000005,0.0909317651985033,0.4860374317470065,52.49,0.1391731009600657,117.265,26856.42,1.1,0.0
2024-05-18 09:10:00,138.0,5,18,9,10,5,0.0,1006.447,34.087,41.870999999999995,83458.911,0.0909420544839188,0.4868407457460953,52.49,0.1391731009600657,1138.769,83458.91,1.2499999999999996,0.0
2024-05-18 09:20:00,138.0,5,18,9,20,5,0.0,1006.409,36.582,34.077,64541.591,0.0909523437596261,0.4876436481990381,52.49,0.1391731009600657,643.263,64541.59,1.399999999999999,0.0
2024-05-18 09:30:00,138.0,5,18,9,30,5,0.0,1006.42,39.67100000000001,28.968,98440.176,0.0909626330256241,0.4884461384271073,52.49,0.1391731009600657,1504.711,98440.18,1.55,0.0
2024-05-18 09:40:00,138.0,5,18,9,40,5,0.0,1006.378,42.536,23.789,85159.653,0.0909729222819116,0.4892482157519264,52.49,0.1391731009600657,1118.2289999999998,85159.65,1.6999999999999995,0.0
2024-05-18 09:50:00,138.0,5,18,9,50,5,0.0,1006.313,41.295,24.385,71783.537,0.0909832115284875,0.4900498794954678,52.49,0.1391731009600657,823.711,71783.54,1.849999999999999,0.0
2024-05-18 10:00:00,138.0,5,18,10,0,5,0.0,1006.208,43.935,21.231,113221.989,0.0909935007653508,0.4908511289800511,52.49,0.1391731009600657,1918.082,113221.99,2.0,0.0
