序號,答案
20240117090001,197.07
20240117091001,292.08
20240117092001,270.61
20240117093001,367.02
20240117094001,296.59
20240117095001,113.89
20240117100001,228.26
20240117101001,387.18
20240117102001,408.52
20240117103001,336.23
20240117104001,373.31
20240117105001,235.31
20240117110001,252.94
20240117111001,136.43
20240117112001,161.59
20240117113001,119.94
20240117114001,119.51
20240117115001,152.26
20240117120001,185.69
20240117121001,184.68
20240117122001,215.09
20240117123001,409.47
20240117124001,615.91
20240117125001,649.22
20240117130001,429.65
20240117131001,447.7
20240117132001,553.82
20240117133001,804.96
20240117134001,866.55
20240117135001,834.1
20240117140001,580.37
20240117141001,794.89
20240117142001,549.54
20240117143001,417.69
20240117144001,671.47
20240117145001,643.18
20240117150001,628.06
20240117151001,281.24
20240117152001,122.58
20240117153001,306.18
20240117154001,47.4
20240117155001,30.54
20240117160001,28.49
20240117161001,14.02
20240117162001,13.1
20240117163001,11.55
20240117164001,10.96
20240117165001,13.6
20240119090001,404.1
20240119091001,418.49
20240119092001,426.38
20240119093001,449.86
20240119094001,484.03
20240119095001,544.23
20240119100001,608.5
20240119101001,593.6
20240119102001,585.2
20240119103001,1219.99
20240119104001,1224.92
20240119105001,1107.63
20240119110001,1051.62
20240119111001,1426.56
20240119112001,1179.53
20240119113001,1240.9
20240119114001,1154.79
20240119115001,1351.27
20240119120001,1413.44
20240119121001,808.09
20240119122001,875.57
20240119123001,838.88
20240119124001,774.25
20240119125001,1367.45
20240119130001,1155.48
20240119131001,767.64
20240119132001,1136.69
20240119133001,634.19
20240119134001,579.95
20240119135001,613.85
20240119140001,1052.86
20240119141001,591.71
20240119142001,977.16
20240119143001,378.53
20240119144001,948.95
20240119145001,309.53
20240119150001,161.54
20240119151001,127.38
20240119152001,97.95
20240119153001,73.27
20240119154001,78.98
20240119155001,84.4
20240119160001,85.72
20240119161001,82.86
20240119162001,40.47
20240119163001,18.52
20240119164001,18.87
20240119165001,9.18
20240224090001,81.3
20240224091001,101.89
20240224092001,98.7
20240224093001,91.21
20240224094001,60.02
20240224095001,109.04
20240224100001,108.67
20240224101001,161.26
20240224102001,117.45
20240224103001,142.27
20240224104001,112.75
20240224105001,104.91
20240224110001,100.09
20240224111001,99.91
20240224112001,107.64
20240224113001,117.39
20240224114001,111.66
20240224115001,106.15
20240224120001,76.6
20240224121001,75.17
20240224122001,55.83
20240224123001,69.37
20240224124001,65.88
20240224125001,71.84
20240224130001,64.47
20240224131001,49.93
20240224132001,56.37
20240224133001,70.54
20240224134001,71.33
20240224135001,64.81
20240224140001,40.66
20240224141001,37.29
20240224142001,24.87
20240224143001,31.64
20240224144001,9.67
20240224145001,8.89
20240224150001,10.64
20240224151001,10.62
20240224152001,6.87
20240224153001,4.24
20240224154001,4.64
20240224155001,3.48
20240224160001,2.89
20240224161001,1.71
20240224162001,1.01
20240224163001,1.29
20240224164001,1.02
20240224165001,1.22
20240226090001,47.05
20240226091001,58.08
20240226092001,82.58
20240226093001,75.96
20240226094001,74.87
20240226095001,95.05
20240226100001,88.6
20240226101001,111.1
20240226102001,128.96
20240226103001,121.19
20240226104001,154.97
20240226105001,180.03
20240226110001,163.3
20240226111001,170.25
20240226112001,132.77
20240226113001,90.77
20240226114001,66.31
20240226115001,63.55
20240226120001,54.95
20240226121001,40.66
20240226122001,31.21
20240226123001,49.51
20240226124001,58.33
20240226125001,52.05
20240226130001,57.98
20240226131001,69.61
20240226132001,71.97
20240226133001,69.59
20240226134001,63.81
20240226135001,51.53
20240226140001,35.13
20240226141001,32.91
20240226142001,29.62
20240226143001,26.82
20240226144001,22.79
20240226145001,18.27
20240226150001,19.81
20240226151001,20.46
20240226152001,17.08
20240226153001,14.13
20240226154001,15.85
20240226155001,11.81
20240226160001,8.32
20240226161001,5.16
20240226162001,4.17
20240226163001,2.61
20240226164001,1.68
20240226165001,1.62
20240327090001,226.52
20240327091001,226.7
20240327092001,241.05
20240327093001,306.1
20240327094001,445.07
20240327095001,542.75
20240327100001,622.82
20240327101001,721.89
20240327102001,841.98
20240327103001,767.52
20240327104001,1121.86
20240327105001,1124.59
20240327110001,848.13
20240327111001,799.97
20240327112001,674.23
20240327113001,597.72
20240327114001,500.59
20240327115001,463.8
20240327120001,397.59
20240327121001,334.9
20240327122001,319.8
20240327123001,275.96
20240327124001,265.28
20240327125001,219.86
20240327130001,220.87
20240327131001,152.88
20240327132001,99.79
20240327133001,77.5
20240327134001,48.28
20240327135001,37.03
20240327140001,18.84
20240327141001,17.94
20240327142001,24.86
20240327143001,35.77
20240327144001,30.55
20240327145001,32.05
20240327150001,21.23
20240327151001,21.94
20240327152001,17.41
20240327153001,15.33
20240327154001,15.3
20240327155001,14.7
20240327160001,14.24
20240327161001,11.42
20240327162001,12.41
20240327163001,12.39
20240327164001,7.78
20240327165001,4.33
20240329090001,59.05
20240329091001,40.08
20240329092001,37.37
20240329093001,34.59
20240329094001,18.89
20240329095001,10.67
20240329100001,10.91
20240329101001,12.78
20240329102001,9.69
20240329103001,12.56
20240329104001,11.48
20240329105001,13.18
20240329110001,15.95
20240329111001,8.14
20240329112001,9.16
20240329113001,10.84
20240329114001,13.78
20240329115001,23.7
20240329120001,33.73
20240329121001,48.47
20240329122001,41.68
20240329123001,21.53
20240329124001,18.94
20240329125001,22.42
20240329130001,23.16
20240329131001,15.61
20240329132001,13.81
20240329133001,17.56
20240329134001,28.07
20240329135001,24.55
20240329140001,23.34
20240329141001,20.77
20240329142001,25.68
20240329143001,33.17
20240329144001,28.97
20240329145001,21.87
20240329150001,28.79
20240329151001,26.93
20240329152001,15.67
20240329153001,11.89
20240329154001,8.93
20240329155001,6.6
20240329160001,4.15
20240329161001,2.69
20240329162001,2.61
20240329163001,1.87
20240329164001,1.36
20240329165001,1.06
20240428090001,255.01
20240428091001,471.95
20240428092001,165.69
