序號,答案
20240117090001,167.9
20240117091001,257.09
20240117092001,255.82
20240117093001,335.41
20240117094001,320.58
20240117095001,184.47
20240117100001,296.16
20240117101001,318.55
20240117102001,431.45
20240117103001,365.52
20240117104001,281.58
20240117105001,274.4
20240117110001,181.76
20240117111001,301.15
20240117112001,169.82
20240117113001,159.42
20240117114001,144.53
20240117115001,168.09
20240117120001,187.81
20240117121001,167.08
20240117122001,201.44
20240117123001,382.88
20240117124001,623.2
20240117125001,622.69
20240117130001,430.0
20240117131001,458.83
20240117132001,605.41
20240117133001,871.47
20240117134001,906.39
20240117135001,810.17
20240117140001,629.75
20240117141001,944.86
20240117142001,579.15
20240117143001,465.07
20240117144001,698.47
20240117145001,868.67
20240117150001,757.93
20240117151001,254.97
20240117152001,176.58
20240117153001,175.79
20240117154001,41.17
20240117155001,37.31
20240117160001,31.87
20240117161001,20.43
20240117162001,14.43
20240117163001,9.61
20240117164001,15.94
20240117165001,7.43
20240119090001,397.06
20240119091001,378.05
20240119092001,425.5
20240119093001,428.66
20240119094001,470.96
20240119095001,517.58
20240119100001,600.2
20240119101001,617.49
20240119102001,636.22
20240119103001,1272.96
20240119104001,1277.64
20240119105001,1159.76
20240119110001,1122.18
20240119111001,1339.19
20240119112001,1171.83
20240119113001,1235.13
20240119114001,1033.76
20240119115001,1329.09
20240119120001,1401.12
20240119121001,798.46
20240119122001,841.9
20240119123001,820.55
20240119124001,761.88
20240119125001,1348.79
20240119130001,1136.35
20240119131001,740.08
20240119132001,1098.59
20240119133001,661.99
20240119134001,568.46
20240119135001,546.25
20240119140001,1084.71
20240119141001,639.78
20240119142001,1029.73
20240119143001,406.97
20240119144001,968.42
20240119145001,303.99
20240119150001,167.31
20240119151001,148.09
20240119152001,120.91
20240119153001,92.32
20240119154001,86.63
20240119155001,91.38
20240119160001,84.58
20240119161001,74.29
20240119162001,38.39
20240119163001,22.51
20240119164001,19.16
20240119165001,10.16
20240224090001,78.24
20240224091001,137.9
20240224092001,202.38
20240224093001,116.35
20240224094001,115.8
20240224095001,150.93
20240224100001,181.01
20240224101001,196.08
20240224102001,180.9
20240224103001,182.02
20240224104001,173.32
20240224105001,153.36
20240224110001,159.19
20240224111001,150.88
20240224112001,167.11
20240224113001,169.08
20240224114001,156.15
20240224115001,149.78
20240224120001,79.18
20240224121001,83.04
20240224122001,78.19
20240224123001,77.52
20240224124001,73.84
20240224125001,83.15
20240224130001,89.52
20240224131001,70.47
20240224132001,56.37
20240224133001,69.29
20240224134001,73.41
20240224135001,73.24
20240224140001,43.77
20240224141001,34.81
20240224142001,24.57
20240224143001,24.6
20240224144001,17.02
20240224145001,10.23
20240224150001,12.14
20240224151001,12.0
20240224152001,8.24
20240224153001,6.06
20240224154001,6.78
20240224155001,5.06
20240224160001,3.87
20240224161001,1.72
20240224162001,0.99
20240224163001,1.34
20240224164001,1.01
20240224165001,1.19
20240226090001,42.79
20240226091001,56.72
20240226092001,68.37
20240226093001,64.01
20240226094001,61.61
20240226095001,71.07
20240226100001,68.23
20240226101001,76.13
20240226102001,103.66
20240226103001,122.94
20240226104001,135.81
20240226105001,163.75
20240226110001,155.67
20240226111001,182.23
20240226112001,148.93
20240226113001,80.9
20240226114001,58.61
20240226115001,57.84
20240226120001,57.73
20240226121001,41.93
20240226122001,37.7
20240226123001,50.52
20240226124001,64.76
20240226125001,47.78
20240226130001,59.4
20240226131001,75.77
20240226132001,79.97
20240226133001,72.55
20240226134001,72.13
20240226135001,53.73
20240226140001,35.11
20240226141001,26.01
20240226142001,29.0
20240226143001,24.94
20240226144001,27.01
20240226145001,19.57
20240226150001,17.92
20240226151001,18.97
20240226152001,18.8
20240226153001,17.98
20240226154001,16.34
20240226155001,13.68
20240226160001,8.53
20240226161001,6.13
20240226162001,3.81
20240226163001,3.01
20240226164001,1.87
20240226165001,1.58
20240327090001,258.25
20240327091001,315.79
20240327092001,343.07
20240327093001,385.81
20240327094001,469.11
20240327095001,569.45
20240327100001,637.64
20240327101001,717.56
20240327102001,862.6
20240327103001,804.99
20240327104001,1080.77
20240327105001,1051.02
20240327110001,860.82
20240327111001,823.22
20240327112001,675.9
20240327113001,624.66
20240327114001,524.1
20240327115001,472.07
20240327120001,352.51
20240327121001,322.81
20240327122001,287.46
20240327123001,252.11
20240327124001,243.1
20240327125001,206.27
20240327130001,209.4
20240327131001,132.26
20240327132001,96.34
20240327133001,75.15
20240327134001,50.62
20240327135001,33.83
20240327140001,20.76
20240327141001,29.14
20240327142001,23.03
20240327143001,33.92
20240327144001,27.52
20240327145001,33.73
20240327150001,20.62
20240327151001,18.11
20240327152001,17.58
20240327153001,14.82
20240327154001,16.6
20240327155001,13.23
20240327160001,12.18
20240327161001,10.8
20240327162001,11.14
20240327163001,10.49
20240327164001,7.28
20240327165001,4.29
20240329090001,101.14
20240329091001,64.94
20240329092001,70.39
20240329093001,64.77
20240329094001,58.26
20240329095001,31.63
20240329100001,13.08
20240329101001,14.65
20240329102001,14.13
20240329103001,17.67
20240329104001,12.03
20240329105001,25.89
20240329110001,22.58
20240329111001,9.45
20240329112001,7.05
20240329113001,12.27
20240329114001,12.43
20240329115001,25.74
20240329120001,31.97
20240329121001,40.38
20240329122001,37.51
20240329123001,20.56
20240329124001,19.79
20240329125001,25.5
20240329130001,25.48
20240329131001,17.81
20240329132001,13.83
20240329133001,13.81
20240329134001,28.26
20240329135001,28.64
20240329140001,18.79
20240329141001,20.67
20240329142001,25.03
20240329143001,30.1
20240329144001,26.59
20240329145001,19.79
20240329150001,24.22
20240329151001,22.9
20240329152001,14.04
20240329153001,10.56
20240329154001,7.49
20240329155001,6.11
20240329160001,4.02
20240329161001,2.69
20240329162001,2.26
20240329163001,1.87
20240329164001,1.37
20240329165001,1.03
20240428090001,213.87
20240428091001,432.71
20240428092001,178.65
20240428093001,55.84
20240428094001,45.7
20240428095001,30.97
20240428100001,40.07
20240428101001,153.55
20240428102001,398.28
20240428103001,470.39
20240428104001,881.28
20240428105001,617.94
20240428110001,791.75
20240428111001,988.71
20240428112001,990.77
20240428113001,485.07
20240428114001,359.86
20240428115001,353.48
20240428120001,389.14
20240428121001,384.43
20240428122001,269.54
20240428123001,285.66
20240428124001,269.25
20240428125001,139.76
20240428130001,97.31
20240428131001,82.55
20240428132001,76.39
20240428133001,63.03
20240428134001,50.86
20240428135001,50.26
20240428140001,44.65
20240428141001,41.18
20240428142001,46.66
20240428143001,110.65
20240428144001,160.42
20240428145001,145.5
20240428150001,195.37
20240428151001,315.3
20240428152001,204.9
20240428153001,126.96
20240428154001,117.7
20240428155001,135.61
20240428160001,147.0
20240428161001,91.27
20240428162001,41.7
20240428163001,27.88
20240428164001,25.19
20240428165001,24.11
20240430090001,974.13
20240430091001,1012.77
20240430092001,1095.57
20240430093001,1134.32
20240430094001,1187.73
20240430095001,1173.52
20240430100001,1161.55
20240430101001,1022.93
20240430102001,1191.59
20240430103001,1259.24
20240430104001,1335.62
20240430105001,1252.5
20240430110001,1323.64
20240430111001,1287.98
20240430112001,1405.23
20240430113001,1404.31
20240430114001,1426.74
20240430115001,1384.45
20240430120001,850.96
20240430121001,1314.07
20240430122001,812.37
20240430123001,1276.3
20240430124001,1316.77
20240430125001,917.98
20240430130001,876.04
20240430131001,744.51
20240430132001,962.62
20240430133001,960.46
20240430134001,944.42
20240430135001,938.67
20240430140001,713.39
20240430141001,606.07
20240430142001,445.95
20240430143001,289.86
20240430144001,292.1
20240430145001,327.4
20240430150001,193.67
20240430151001,133.71
20240430152001,160.35
20240430153001,108.63
20240430154001,68.3
20240430155001,56.58
20240430160001,46.63
20240430161001,34.9
20240430162001,33.11
20240430163001,34.74
20240430164001,32.31
20240430165001,34.35
20240515090001,728.68
20240515091001,829.44
20240515092001,958.25
20240515093001,1012.28
20240515094001,951.3
20240515095001,931.2
20240515100001,895.48
20240515101001,933.68
20240515102001,865.41
20240515103001,826.85
20240515104001,916.07
20240515105001,1083.36
20240515110001,1215.89
20240515111001,1053.12
20240515112001,1197.08
20240515113001,1236.68
20240515114001,1180.53
20240515115001,1151.92
20240515120001,1192.59
20240515121001,1260.84
20240515122001,1253.27
20240515123001,1277.0
20240515124001,987.4
20240515125001,1153.28
20240515130001,1117.22
20240515131001,1132.66
20240515132001,1000.34
20240515133001,757.13
20240515134001,491.34
20240515135001,677.25
20240515140001,368.71
20240515141001,217.85
20240515142001,173.33
20240515143001,162.58
20240515144001,147.49
20240515145001,116.66
20240515150001,111.68
20240515151001,75.97
20240515152001,60.33
20240515153001,50.63
20240515154001,29.92
20240515155001,36.65
20240515160001,36.09
20240515161001,31.63
20240515162001,22.81
20240515163001,17.59
20240515164001,17.31
20240515165001,15.54
20240520090001,432.47
20240520091001,425.27
20240520092001,416.95
20240520093001,385.13
20240520094001,339.36
20240520095001,296.75
20240520100001,237.37
20240520101001,262.65
20240520102001,253.15
20240520103001,272.78
20240520104001,339.37
20240520105001,360.67
20240520110001,355.97
20240520111001,364.71
20240520112001,307.36
20240520113001,298.36
20240520114001,304.75
20240520115001,320.31
20240520120001,341.34
20240520121001,298.22
20240520122001,231.04
20240520123001,160.49
20240520124001,226.8
20240520125001,217.38
20240520130001,195.89
20240520131001,128.62
20240520132001,84.18
20240520133001,51.71
20240520134001,57.96
20240520135001,74.37
20240520140001,82.44
20240520141001,85.08
20240520142001,70.16
20240520143001,89.71
20240520144001,127.19
20240520145001,122.76
20240520150001,125.5
20240520151001,122.32
20240520152001,87.49
20240520153001,54.08
20240520154001,37.31
20240520155001,33.65
20240520160001,34.73
20240520161001,33.91
20240520162001,31.05
20240520163001,29.41
20240520164001,23.67
20240520165001,16.49
20240613090001,27.68
20240613091001,35.09
20240613092001,61.94
20240613093001,84.99
20240613094001,96.93
20240613095001,98.81
20240613100001,135.45
20240613101001,186.81
20240613102001,335.42
20240613103001,360.66
20240613104001,276.14
20240613105001,256.33
20240613110001,357.14
20240613111001,335.61
20240613112001,417.28
20240613113001,692.93
20240613114001,737.32
20240613115001,731.93
20240613120001,807.13
20240613121001,792.27
20240613122001,671.46
20240613123001,738.08
20240613124001,434.39
20240613125001,317.12
20240613130001,626.21
20240613131001,616.81
20240613132001,594.82
20240613133001,207.21
20240613134001,472.65
20240613135001,573.08
20240613140001,346.34
20240613141001,202.31
20240613142001,317.82
20240613143001,71.53
20240613144001,57.93
20240613145001,51.16
20240613150001,48.17
20240613151001,50.14
20240613152001,49.79
20240613153001,52.9
20240613154001,54.1
20240613155001,106.83
20240613160001,71.93
20240613161001,40.74
20240613162001,24.34
20240613163001,21.28
20240613164001,20.98
20240613165001,7.24
20240615090001,455.97
20240615091001,508.43
20240615092001,527.39
20240615093001,575.3
20240615094001,617.08
20240615095001,680.37
20240615100001,701.22
20240615101001,814.8
20240615102001,735.56
20240615103001,721.44
20240615104001,640.67
20240615105001,656.17
20240615110001,663.94
20240615111001,633.95
20240615112001,671.98
20240615113001,686.74
20240615114001,655.2
20240615115001,718.43
20240615120001,690.92
20240615121001,645.05
20240615122001,656.7
20240615123001,679.53
20240615124001,603.86
20240615125001,608.94
20240615130001,542.71
20240615131001,504.98
20240615132001,426.31
20240615133001,389.89
20240615134001,419.36
20240615135001,393.93
20240615140001,255.08
20240615141001,421.14
20240615142001,348.15
20240615143001,296.66
20240615144001,242.07
20240615145001,216.12
20240615150001,185.77
20240615151001,158.12
20240615152001,142.58
20240615153001,117.76
20240615154001,95.21
20240615155001,88.81
20240615160001,63.42
20240615161001,58.91
20240615162001,41.35
20240615163001,22.09
20240615164001,28.21
20240615165001,14.36
20240703090001,357.68
20240703091001,704.05
20240703092001,822.66
20240703093001,884.42
20240703094001,942.72
20240703095001,699.57
20240703100001,418.95
20240703101001,410.06
20240703102001,541.0
20240703103001,728.79
20240703104001,1015.56
20240703105001,1043.0
20240703110001,1055.62
20240703111001,1070.23
20240703112001,998.46
20240703113001,1088.95
20240703114001,1061.06
20240703115001,1061.72
20240703120001,1049.14
20240703121001,1067.86
20240703122001,1054.13
20240703123001,1046.0
20240703124001,1020.96
20240703125001,1009.2
20240703130001,990.59
20240703131001,961.79
20240703132001,895.29
20240703133001,834.37
20240703134001,788.12
20240703135001,744.67
20240703140001,614.39
20240703141001,577.58
20240703142001,499.69
20240703143001,452.82
20240703144001,415.06
20240703145001,352.8
20240703150001,301.19
20240703151001,268.43
20240703152001,225.64
20240703153001,190.98
20240703154001,151.89
20240703155001,50.5
20240703160001,69.38
20240703161001,31.79
20240703162001,38.97
20240703163001,15.13
20240703164001,32.74
20240703165001,17.23
20240707090001,750.81
20240707091001,801.08
20240707092001,847.64
20240707093001,916.06
20240707094001,946.96
20240707095001,984.32
20240707100001,1039.31
20240707101001,1069.5
20240707102001,1084.4
20240707103001,1081.29
20240707104001,1099.29
20240707105001,1078.29
20240707110001,817.08
20240707111001,1057.12
20240707112001,1082.7
20240707113001,1137.45
20240707114001,1143.82
20240707115001,1143.5
20240707120001,1138.4
20240707121001,1125.01
20240707122001,1097.37
20240707123001,1056.83
20240707124001,1039.31
20240707125001,1041.25
20240707130001,969.18
20240707131001,926.74
20240707132001,856.39
20240707133001,803.19
20240707134001,760.77
20240707135001,725.86
20240707140001,631.41
20240707141001,612.13
20240707142001,561.18
20240707143001,530.42
20240707144001,499.23
20240707145001,486.7
20240707150001,383.75
20240707151001,337.96
20240707152001,157.14
20240707153001,104.99
20240707154001,77.83
20240707155001,121.51
20240707160001,53.02
20240707161001,59.6
20240707162001,38.01
20240707163001,39.85
20240707164001,20.23
20240707165001,12.84
20240125090002,94.74
20240125091002,25.76
20240125092002,67.99
20240125093002,71.78
20240125094002,101.38
20240125095002,60.37
20240125100002,8.71
20240125101002,9.8
20240125102002,19.4
20240125103002,24.72
20240125104002,22.26
20240125105002,35.41
20240125110002,142.06
20240125111002,179.78
20240125112002,266.27
20240125113002,268.07
20240125114002,230.23
20240125115002,246.4
20240125120002,210.0
20240125121002,198.76
20240125122002,100.37
20240125123002,96.63
20240125124002,42.08
20240125125002,35.28
20240125130002,26.21
20240125131002,20.48
20240125132002,19.21
20240125133002,26.4
20240125134002,17.97
20240125135002,16.66
20240125140002,8.48
20240125141002,6.83
20240125142002,3.48
20240125143002,3.03
20240125144002,3.0
20240125145002,1.81
20240125150002,1.37
20240125151002,1.27
20240125152002,1.49
20240125153002,0.84
20240125154002,1.07
20240125155002,2.06
20240125160002,2.98
20240125161002,1.77
20240125162002,1.25
20240125163002,1.1
20240125164002,0.62
20240125165002,0.33
20240128090002,10.4
20240128091002,26.72
20240128092002,20.93
20240128093002,24.74
20240128094002,42.5
20240128095002,41.5
20240128100002,20.32
20240128101002,26.56
20240128102002,35.98
20240128103002,36.62
20240128104002,30.39
20240128105002,46.62
20240128110002,46.02
20240128111002,46.02
20240128112002,44.33
20240128113002,44.31
20240128114002,52.46
20240128115002,78.6
20240128120002,101.44
20240128121002,95.19
20240128122002,93.84
20240128123002,94.07
20240128124002,52.98
20240128125002,35.93
20240128130002,39.17
20240128131002,31.89
20240128132002,25.87
20240128133002,22.75
20240128134002,29.64
20240128135002,33.94
20240128140002,26.25
20240128141002,24.24
20240128142002,19.3
20240128143002,19.41
20240128144002,16.05
20240128145002,15.08
20240128150002,13.14
20240128151002,11.19
20240128152002,19.66
20240128153002,14.34
20240128154002,8.79
20240128155002,6.08
20240128160002,4.75
20240128161002,1.73
20240128162002,1.64
20240128163002,1.63
20240128164002,0.94
20240128165002,0.23
20240213090002,812.93
20240213091002,869.12
20240213092002,924.19
20240213093002,1080.57
20240213094002,1487.33
20240213095002,1691.82
20240213100002,1742.85
20240213101002,1772.66
20240213102002,1752.84
20240213103002,1858.04
20240213104002,1847.56
20240213105002,1809.59
20240213110002,1763.36
20240213111002,1921.77
20240213112002,1948.44
20240213113002,1898.52
20240213114002,1921.53
20240213115002,1913.14
20240213120002,1756.56
20240213121002,1776.92
20240213122002,1696.37
20240213123002,1126.67
20240213124002,1069.96
20240213125002,1388.88
20240213130002,1047.05
20240213131002,487.37
20240213132002,400.43
20240213133002,349.26
20240213134002,309.08
20240213135002,346.39
20240213140002,281.49
20240213141002,272.86
20240213142002,248.22
20240213143002,258.6
20240213144002,303.4
20240213145002,335.64
20240213150002,324.31
20240213151002,311.18
20240213152002,320.06
20240213153002,298.1
20240213154002,327.68
20240213155002,306.37
20240213160002,262.87
20240213161002,142.87
20240213162002,136.46
20240213163002,98.81
20240213164002,52.47
20240213165002,22.45
20240226090002,41.53
20240226091002,59.3
20240226092002,66.36
20240226093002,70.77
20240226094002,66.44
20240226095002,82.89
20240226100002,83.66
20240226101002,84.65
20240226102002,100.23
20240226103002,115.5
20240226104002,126.61
20240226105002,157.67
20240226110002,133.53
20240226111002,139.54
20240226112002,126.95
20240226113002,83.69
20240226114002,60.8
20240226115002,57.84
20240226120002,49.45
20240226121002,46.71
20240226122002,31.84
20240226123002,49.01
20240226124002,55.62
20240226125002,50.31
20240226130002,55.8
20240226131002,77.07
20240226132002,75.98
20240226133002,74.23
20240226134002,68.45
20240226135002,51.89
20240226140002,38.86
20240226141002,27.28
20240226142002,26.9
20240226143002,27.56
20240226144002,23.26
20240226145002,19.36
20240226150002,18.36
20240226151002,18.75
20240226152002,20.08
20240226153002,15.63
20240226154002,17.71
20240226155002,24.0
20240226160002,8.35
20240226161002,5.4
20240226162002,3.46
20240226163002,2.55
20240226164002,1.57
20240226165002,1.37
20240319090002,11.95
20240319091002,5.22
20240319092002,6.56
20240319093002,4.62
20240319094002,5.81
20240319095002,20.76
20240319100002,28.07
20240319101002,27.83
20240319102002,18.09
20240319103002,14.7
20240319104002,16.36
20240319105002,17.27
20240319110002,24.95
20240319111002,32.44
20240319112002,51.16
20240319113002,70.15
20240319114002,44.09
20240319115002,19.65
20240319120002,18.81
20240319121002,65.06
20240319122002,41.1
20240319123002,70.03
20240319124002,59.15
20240319125002,73.56
20240319130002,41.31
20240319131002,38.05
20240319132002,23.39
20240319133002,19.23
20240319134002,15.18
20240319135002,14.12
20240319140002,11.82
20240319141002,11.23
20240319142002,16.68
20240319143002,14.65
20240319144002,13.47
20240319145002,12.18
20240319150002,16.8
20240319151002,17.0
20240319152002,24.23
20240319153002,13.6
20240319154002,7.93
20240319155002,4.55
20240319160002,2.83
20240319161002,1.31
20240319162002,1.12
20240319163002,1.01
20240319164002,1.13
20240319165002,0.84
20240427090002,120.0
20240427091002,87.74
20240427092002,77.69
20240427093002,72.45
20240427094002,85.05
20240427095002,92.67
20240427100002,80.74
20240427101002,93.65
20240427102002,144.28
20240427103002,172.55
20240427104002,180.29
20240427105002,193.24
20240427110002,198.2
20240427111002,192.02
20240427112002,165.53
20240427113002,169.46
20240427114002,146.72
20240427115002,121.72
20240427120002,106.69
20240427121002,145.48
20240427122002,150.06
20240427123002,123.66
20240427124002,91.51
20240427125002,89.66
20240427130002,198.36
20240427131002,202.83
20240427132002,125.92
20240427133002,251.12
20240427134002,449.22
20240427135002,359.94
20240427140002,291.46
20240427141002,290.08
20240427142002,216.8
20240427143002,182.92
20240427144002,189.38
20240427145002,165.3
20240427150002,250.59
20240427151002,199.9
20240427152002,126.62
20240427153002,84.94
20240427154002,64.72
20240427155002,83.98
20240427160002,91.6
20240427161002,103.75
20240427162002,52.7
20240427163002,18.01
20240427164002,49.35
20240427165002,36.02
20240508090002,282.9
20240508091002,162.16
20240508092002,167.26
20240508093002,173.06
20240508094002,157.49
20240508095002,144.84
20240508100002,124.45
20240508101002,160.55
20240508102002,126.5
20240508103002,107.87
20240508104002,63.18
20240508105002,69.19
20240508110002,50.46
20240508111002,39.07
