序號,答案
20240117090001,197.01
20240117091001,247.34
20240117092001,279.95
20240117093001,343.04
20240117094001,323.47
20240117095001,145.5
20240117100001,267.01
20240117101001,302.57
20240117102001,425.96
20240117103001,321.39
20240117104001,291.84
20240117105001,353.36
20240117110001,287.43
20240117111001,224.58
20240117112001,215.43
20240117113001,192.97
20240117114001,188.95
20240117115001,201.62
20240117120001,141.93
20240117121001,187.71
20240117122001,239.41
20240117123001,353.52
20240117124001,584.31
20240117125001,554.38
20240117130001,443.35
20240117131001,469.2
20240117132001,564.94
20240117133001,807.66
20240117134001,807.8
20240117135001,744.9
20240117140001,547.1
20240117141001,829.9
20240117142001,510.93
20240117143001,435.91
20240117144001,600.39
20240117145001,709.29
20240117150001,636.88
20240117151001,228.01
20240117152001,99.05
20240117153001,132.87
20240117154001,34.73
20240117155001,30.68
20240117160001,25.12
20240117161001,19.55
20240117162001,14.46
20240117163001,9.4
20240117164001,13.88
20240117165001,7.17
20240119090001,495.73
20240119091001,590.31
20240119092001,615.98
20240119093001,652.57
20240119094001,661.92
20240119095001,694.71
20240119100001,835.44
20240119101001,857.2
20240119102001,847.57
20240119103001,1162.78
20240119104001,1164.45
20240119105001,1122.24
20240119110001,1064.5
20240119111001,1104.03
20240119112001,1049.16
20240119113001,1145.17
20240119114001,1127.55
20240119115001,1161.36
20240119120001,1220.26
20240119121001,814.41
20240119122001,803.3
20240119123001,873.36
20240119124001,837.54
20240119125001,1193.66
20240119130001,1012.93
20240119131001,718.55
20240119132001,939.65
20240119133001,656.9
20240119134001,583.36
20240119135001,580.21
20240119140001,891.97
20240119141001,537.96
20240119142001,821.18
20240119143001,383.36
20240119144001,777.99
20240119145001,273.29
20240119150001,176.55
20240119151001,155.42
20240119152001,149.02
20240119153001,109.99
20240119154001,107.88
20240119155001,134.26
20240119160001,126.63
20240119161001,106.19
20240119162001,53.05
20240119163001,22.77
20240119164001,18.72
20240119165001,13.49
20240224090001,117.21
20240224091001,138.98
20240224092001,311.52
20240224093001,111.78
20240224094001,198.88
20240224095001,246.8
20240224100001,259.48
20240224101001,333.99
20240224102001,256.93
20240224103001,312.87
20240224104001,284.13
20240224105001,244.45
20240224110001,247.49
20240224111001,215.66
20240224112001,240.18
20240224113001,216.71
20240224114001,203.17
20240224115001,204.79
20240224120001,141.87
20240224121001,148.54
20240224122001,112.75
20240224123001,142.74
20240224124001,132.96
20240224125001,138.35
20240224130001,185.8
20240224131001,142.13
20240224132001,124.73
20240224133001,160.7
20240224134001,138.82
20240224135001,151.15
20240224140001,65.06
20240224141001,52.5
20240224142001,42.03
20240224143001,43.5
20240224144001,14.56
20240224145001,12.41
20240224150001,11.21
20240224151001,13.6
20240224152001,9.9
20240224153001,5.32
20240224154001,4.92
20240224155001,4.85
20240224160001,5.12
20240224161001,1.69
20240224162001,1.11
20240224163001,1.45
20240224164001,1.11
20240224165001,1.31
20240226090001,38.76
20240226091001,55.05
20240226092001,66.66
20240226093001,68.04
20240226094001,71.73
20240226095001,87.31
20240226100001,81.32
20240226101001,85.84
20240226102001,131.22
20240226103001,117.17
20240226104001,164.2
20240226105001,169.0
20240226110001,164.47
20240226111001,160.43
20240226112001,123.72
20240226113001,77.01
20240226114001,61.2
20240226115001,60.87
20240226120001,73.73
20240226121001,47.81
20240226122001,36.29
20240226123001,54.57
20240226124001,60.92
20240226125001,52.01
20240226130001,61.7
20240226131001,72.3
20240226132001,74.65
20240226133001,68.46
20240226134001,65.75
20240226135001,53.5
20240226140001,33.31
20240226141001,31.09
20240226142001,28.35
20240226143001,28.98
20240226144001,21.65
20240226145001,18.69
20240226150001,19.25
20240226151001,18.36
20240226152001,17.59
20240226153001,15.98
20240226154001,21.46
20240226155001,13.48
20240226160001,7.82
20240226161001,6.57
20240226162001,3.7
20240226163001,2.79
20240226164001,1.81
20240226165001,1.46
20240327090001,374.76
20240327091001,444.85
20240327092001,492.66
20240327093001,514.68
20240327094001,577.78
20240327095001,635.05
20240327100001,708.68
20240327101001,766.47
20240327102001,912.01
20240327103001,876.53
20240327104001,1089.01
20240327105001,1025.22
20240327110001,874.97
20240327111001,854.94
20240327112001,867.58
20240327113001,763.7
20240327114001,654.33
20240327115001,626.96
20240327120001,468.58
20240327121001,420.22
20240327122001,336.53
20240327123001,249.78
20240327124001,225.93
20240327125001,200.64
20240327130001,196.23
20240327131001,134.21
20240327132001,99.56
20240327133001,76.29
20240327134001,58.86
20240327135001,45.76
20240327140001,27.52
20240327141001,36.33
20240327142001,26.09
20240327143001,37.18
20240327144001,35.21
20240327145001,40.13
20240327150001,31.14
20240327151001,25.29
20240327152001,22.0
20240327153001,16.82
20240327154001,18.79
20240327155001,15.36
20240327160001,15.05
20240327161001,14.19
20240327162001,14.34
20240327163001,11.8
20240327164001,7.43
20240327165001,4.14
20240329090001,160.63
20240329091001,102.34
20240329092001,100.08
20240329093001,99.24
20240329094001,85.28
20240329095001,50.4
20240329100001,16.59
20240329101001,18.27
20240329102001,17.42
20240329103001,24.15
20240329104001,13.65
20240329105001,38.48
20240329110001,30.02
20240329111001,10.65
20240329112001,8.92
20240329113001,15.18
20240329114001,14.14
20240329115001,33.13
20240329120001,39.09
20240329121001,47.79
20240329122001,38.87
20240329123001,23.27
20240329124001,22.76
20240329125001,31.07
20240329130001,26.17
20240329131001,15.78
20240329132001,16.18
20240329133001,20.04
20240329134001,44.09
20240329135001,24.31
20240329140001,21.55
20240329141001,22.92
20240329142001,23.01
20240329143001,27.66
20240329144001,23.88
20240329145001,18.55
20240329150001,21.75
20240329151001,21.0
20240329152001,12.9
20240329153001,10.45
20240329154001,8.14
20240329155001,5.98
20240329160001,3.92
20240329161001,2.9
20240329162001,2.73
20240329163001,2.05
20240329164001,1.52
20240329165001,1.53
20240428090001,214.64
20240428091001,404.56
20240428092001,181.19
20240428093001,100.22
20240428094001,82.54
20240428095001,37.06
20240428100001,41.29
20240428101001,119.47
20240428102001,361.26
20240428103001,462.35
20240428104001,838.63
20240428105001,648.51
20240428110001,833.13
20240428111001,966.53
20240428112001,965.01
20240428113001,568.1
20240428114001,449.17
20240428115001,423.08
20240428120001,434.83
20240428121001,440.34
20240428122001,337.4
20240428123001,323.09
20240428124001,273.66
20240428125001,151.24
20240428130001,106.79
20240428131001,89.8
20240428132001,85.73
20240428133001,74.78
20240428134001,61.09
20240428135001,58.16
20240428140001,56.78
20240428141001,42.39
20240428142001,49.43
20240428143001,112.74
20240428144001,173.9
20240428145001,169.45
20240428150001,205.37
20240428151001,330.77
20240428152001,218.0
20240428153001,151.72
20240428154001,141.02
20240428155001,157.99
20240428160001,164.72
20240428161001,107.5
20240428162001,50.75
20240428163001,36.85
20240428164001,31.35
20240428165001,25.87
20240430090001,905.32
20240430091001,913.66
20240430092001,1006.62
20240430093001,1033.37
20240430094001,1087.39
20240430095001,1067.24
20240430100001,1079.9
20240430101001,983.51
20240430102001,1100.12
20240430103001,1177.82
20240430104001,1266.63
20240430105001,1166.92
20240430110001,1224.38
20240430111001,1246.71
20240430112001,1359.39
20240430113001,1344.1
20240430114001,1328.68
20240430115001,1302.95
20240430120001,903.33
20240430121001,1292.83
20240430122001,880.64
20240430123001,1199.66
20240430124001,1239.45
20240430125001,932.53
20240430130001,825.24
20240430131001,671.79
20240430132001,786.74
20240430133001,783.12
20240430134001,764.61
20240430135001,744.92
20240430140001,572.3
20240430141001,498.52
20240430142001,401.29
20240430143001,286.18
20240430144001,301.46
20240430145001,322.18
20240430150001,228.33
20240430151001,188.42
20240430152001,228.05
20240430153001,157.65
20240430154001,112.17
20240430155001,90.53
20240430160001,66.45
20240430161001,51.1
20240430162001,50.9
20240430163001,52.63
20240430164001,50.77
20240430165001,52.65
20240515090001,713.5
20240515091001,781.91
20240515092001,881.37
20240515093001,917.75
20240515094001,879.21
20240515095001,886.43
20240515100001,879.0
20240515101001,870.48
20240515102001,808.55
20240515103001,799.63
20240515104001,871.41
20240515105001,981.79
20240515110001,1119.95
20240515111001,936.68
20240515112001,1090.36
20240515113001,1136.02
20240515114001,1048.97
20240515115001,1075.76
20240515120001,1051.89
20240515121001,1078.81
20240515122001,1073.97
20240515123001,1092.78
20240515124001,877.71
20240515125001,1034.21
20240515130001,979.04
20240515131001,982.82
20240515132001,893.68
20240515133001,714.98
20240515134001,462.14
20240515135001,621.01
20240515140001,334.07
20240515141001,210.91
20240515142001,168.29
20240515143001,166.16
20240515144001,145.28
20240515145001,121.64
20240515150001,108.31
20240515151001,79.21
20240515152001,64.16
20240515153001,57.52
20240515154001,35.2
20240515155001,42.25
20240515160001,42.97
20240515161001,36.08
20240515162001,24.47
20240515163001,20.21
20240515164001,15.89
20240515165001,14.77
20240520090001,390.92
20240520091001,417.34
20240520092001,445.18
20240520093001,416.68
20240520094001,418.13
20240520095001,364.41
20240520100001,288.33
20240520101001,286.0
20240520102001,299.46
20240520103001,299.32
20240520104001,351.01
20240520105001,373.26
20240520110001,387.15
20240520111001,398.12
20240520112001,353.12
20240520113001,334.35
20240520114001,328.94
20240520115001,361.75
20240520120001,332.76
20240520121001,296.07
20240520122001,254.6
20240520123001,170.79
20240520124001,230.73
20240520125001,218.07
20240520130001,202.69
20240520131001,134.6
20240520132001,89.76
20240520133001,61.45
20240520134001,67.88
20240520135001,80.75
20240520140001,88.24
20240520141001,91.26
20240520142001,76.01
20240520143001,94.38
20240520144001,127.54
20240520145001,122.47
20240520150001,117.11
20240520151001,119.59
20240520152001,88.06
20240520153001,54.78
20240520154001,38.34
20240520155001,37.72
20240520160001,36.87
20240520161001,35.79
20240520162001,34.01
20240520163001,33.05
20240520164001,26.52
20240520165001,21.76
20240613090001,30.03
20240613091001,50.74
20240613092001,76.29
20240613093001,86.85
20240613094001,96.41
20240613095001,112.75
20240613100001,148.09
20240613101001,188.05
20240613102001,290.12
20240613103001,331.15
20240613104001,307.93
20240613105001,302.29
20240613110001,365.62
20240613111001,351.04
20240613112001,412.55
20240613113001,594.53
20240613114001,600.89
20240613115001,609.98
20240613120001,700.81
20240613121001,699.59
20240613122001,608.14
20240613123001,619.87
20240613124001,384.26
20240613125001,356.2
20240613130001,519.88
20240613131001,506.13
20240613132001,466.0
20240613133001,247.79
20240613134001,392.56
20240613135001,439.86
20240613140001,329.37
20240613141001,201.69
20240613142001,269.74
20240613143001,85.75
20240613144001,75.76
20240613145001,61.99
20240613150001,68.33
20240613151001,72.21
20240613152001,72.2
20240613153001,67.1
20240613154001,63.92
20240613155001,104.85
20240613160001,72.97
20240613161001,49.79
20240613162001,34.25
20240613163001,23.46
20240613164001,19.46
20240613165001,7.67
20240615090001,471.31
20240615091001,489.88
20240615092001,468.56
20240615093001,489.13
20240615094001,541.65
20240615095001,625.48
20240615100001,633.93
20240615101001,703.32
20240615102001,637.76
20240615103001,656.04
20240615104001,544.79
20240615105001,623.65
20240615110001,635.27
20240615111001,588.96
20240615112001,630.4
20240615113001,636.17
20240615114001,592.23
20240615115001,670.56
20240615120001,593.07
20240615121001,545.3
20240615122001,544.64
20240615123001,637.74
20240615124001,534.4
20240615125001,516.48
20240615130001,478.16
20240615131001,446.89
20240615132001,418.67
20240615133001,388.64
20240615134001,394.19
20240615135001,380.71
20240615140001,254.22
20240615141001,345.49
20240615142001,301.82
20240615143001,265.83
20240615144001,190.71
20240615145001,145.44
20240615150001,150.11
20240615151001,103.55
20240615152001,91.95
20240615153001,84.46
20240615154001,80.18
20240615155001,67.93
20240615160001,47.18
20240615161001,45.27
20240615162001,34.83
20240615163001,15.65
20240615164001,25.02
20240615165001,11.71
20240703090001,409.24
20240703091001,713.64
20240703092001,756.25
20240703093001,866.33
20240703094001,910.33
20240703095001,752.94
20240703100001,568.39
20240703101001,562.57
20240703102001,606.72
20240703103001,759.35
20240703104001,950.86
20240703105001,1000.29
20240703110001,1032.75
20240703111001,1059.33
20240703112001,1014.91
20240703113001,1067.17
20240703114001,1013.04
20240703115001,1013.95
20240703120001,1003.31
20240703121001,1040.21
20240703122001,1034.91
20240703123001,1036.41
20240703124001,1011.16
20240703125001,1001.78
20240703130001,995.22
20240703131001,962.25
20240703132001,911.49
20240703133001,833.67
20240703134001,806.59
20240703135001,757.92
20240703140001,583.17
20240703141001,561.03
20240703142001,481.91
20240703143001,424.17
20240703144001,380.4
20240703145001,330.05
20240703150001,256.57
20240703151001,241.3
20240703152001,213.88
20240703153001,187.2
20240703154001,150.76
20240703155001,62.45
20240703160001,68.76
20240703161001,42.3
20240703162001,41.26
20240703163001,20.61
20240703164001,31.3
20240703165001,20.87
20240707090001,753.03
20240707091001,802.86
20240707092001,839.71
20240707093001,915.18
20240707094001,940.68
20240707095001,967.25
20240707100001,1033.26
20240707101001,1056.08
20240707102001,1054.1
20240707103001,1047.62
20240707104001,1072.12
20240707105001,1064.53
20240707110001,880.5
20240707111001,1086.77
20240707112001,1088.3
20240707113001,1134.27
20240707114001,1124.14
20240707115001,1120.8
20240707120001,1122.94
20240707121001,1133.12
20240707122001,1102.42
20240707123001,1091.25
20240707124001,1047.04
20240707125001,1034.0
20240707130001,972.86
20240707131001,932.38
20240707132001,867.96
20240707133001,812.95
20240707134001,767.59
20240707135001,732.97
20240707140001,628.02
20240707141001,609.32
20240707142001,568.48
20240707143001,516.89
20240707144001,478.54
20240707145001,460.75
20240707150001,353.18
20240707151001,296.84
20240707152001,170.71
20240707153001,124.6
20240707154001,95.66
20240707155001,123.68
20240707160001,52.26
20240707161001,52.54
20240707162001,37.38
20240707163001,39.54
20240707164001,31.84
20240707165001,16.22
20240125090002,137.34
