序號,答案
20240117090001,154.36
20240117091001,166.85
20240117092001,184.74
20240117093001,235.03
20240117094001,225.57
20240117095001,187.25
20240117100001,444.55
20240117101001,478.27
20240117102001,627.34
20240117103001,504.36
20240117104001,356.36
20240117105001,273.17
20240117110001,118.32
20240117111001,302.84
20240117112001,63.73
20240117113001,81.66
20240117114001,35.51
20240117115001,58.85
20240117120001,111.59
20240117121001,120.09
20240117122001,152.08
20240117123001,418.98
20240117124001,773.34
20240117125001,746.24
20240117130001,492.77
20240117131001,503.88
20240117132001,699.88
20240117133001,1091.65
20240117134001,1216.3
20240117135001,1074.57
20240117140001,793.49
20240117141001,1344.11
20240117142001,781.65
20240117143001,644.73
20240117144001,1098.36
20240117145001,1315.27
20240117150001,1180.89
20240117151001,367.55
20240117152001,200.25
20240117153001,275.46
20240117154001,61.07
20240117155001,56.47
20240117160001,47.8
20240117161001,29.91
20240117162001,14.07
20240117163001,11.63
20240117164001,21.12
20240117165001,4.98
20240119090001,260.0
20240119091001,234.15
20240119092001,271.92
20240119093001,289.31
20240119094001,345.83
20240119095001,394.77
20240119100001,441.01
20240119101001,424.42
20240119102001,468.42
20240119103001,1419.77
20240119104001,1427.71
20240119105001,1274.11
20240119110001,1200.64
20240119111001,1608.33
20240119112001,1324.49
20240119113001,1350.82
20240119114001,977.2
20240119115001,1493.79
20240119120001,1680.15
20240119121001,804.48
20240119122001,862.72
20240119123001,783.73
20240119124001,727.04
20240119125001,1465.56
20240119130001,1268.1
20240119131001,770.81
20240119132001,1221.74
20240119133001,680.17
20240119134001,550.24
20240119135001,521.91
20240119140001,1229.23
20240119141001,691.47
20240119142001,1156.82
20240119143001,404.32
20240119144001,1086.89
20240119145001,320.15
20240119150001,145.92
20240119151001,128.69
20240119152001,96.08
20240119153001,74.47
20240119154001,72.68
20240119155001,69.56
20240119160001,64.28
20240119161001,54.59
20240119162001,26.58
20240119163001,13.85
20240119164001,15.54
20240119165001,7.78
20240224090001,67.34
20240224091001,76.78
20240224092001,66.19
20240224093001,42.27
20240224094001,28.79
20240224095001,37.38
20240224100001,58.71
20240224101001,80.23
20240224102001,61.63
20240224103001,40.05
20240224104001,47.94
20240224105001,57.89
20240224110001,58.0
20240224111001,61.53
20240224112001,65.73
20240224113001,76.59
20240224114001,73.22
20240224115001,62.99
20240224120001,41.12
20240224121001,37.8
20240224122001,31.97
20240224123001,36.33
20240224124001,33.83
20240224125001,45.06
20240224130001,29.73
20240224131001,22.57
20240224132001,25.68
20240224133001,37.0
20240224134001,43.8
20240224135001,36.17
20240224140001,25.97
20240224141001,25.41
20240224142001,12.58
20240224143001,9.25
20240224144001,8.63
20240224145001,7.45
20240224150001,10.0
20240224151001,10.13
20240224152001,5.97
20240224153001,3.28
20240224154001,3.04
20240224155001,2.86
20240224160001,2.32
20240224161001,1.55
20240224162001,0.84
20240224163001,1.27
20240224164001,0.94
20240224165001,1.07
20240226090001,49.31
20240226091001,60.86
20240226092001,70.43
20240226093001,59.23
20240226094001,54.9
20240226095001,56.87
20240226100001,52.5
20240226101001,66.74
20240226102001,76.12
20240226103001,100.23
20240226104001,116.87
20240226105001,149.95
20240226110001,134.46
20240226111001,133.22
20240226112001,141.31
20240226113001,77.36
20240226114001,57.83
20240226115001,53.46
20240226120001,44.61
20240226121001,34.84
20240226122001,26.57
20240226123001,46.66
20240226124001,67.32
20240226125001,47.81
20240226130001,51.09
20240226131001,83.74
20240226132001,92.37
20240226133001,81.77
20240226134001,86.55
20240226135001,56.97
20240226140001,35.52
20240226141001,23.9
20240226142001,22.72
20240226143001,24.42
20240226144001,21.56
20240226145001,18.97
20240226150001,18.84
20240226151001,20.39
20240226152001,19.46
20240226153001,14.37
20240226154001,12.95
20240226155001,11.78
20240226160001,8.54
20240226161001,5.45
20240226162001,3.56
20240226163001,2.51
20240226164001,1.82
20240226165001,1.63
20240327090001,120.76
20240327091001,117.23
20240327092001,130.29
20240327093001,182.11
20240327094001,322.73
20240327095001,461.73
20240327100001,579.89
20240327101001,703.95
20240327102001,850.04
20240327103001,737.31
20240327104001,1080.97
20240327105001,1083.88
20240327110001,816.81
20240327111001,761.94
20240327112001,550.24
20240327113001,468.0
20240327114001,354.32
20240327115001,317.84
20240327120001,273.7
20240327121001,258.42
20240327122001,254.74
20240327123001,249.37
20240327124001,240.43
20240327125001,217.24
20240327130001,221.4
20240327131001,135.34
20240327132001,92.37
20240327133001,73.51
20240327134001,45.07
20240327135001,29.76
20240327140001,16.56
20240327141001,15.03
20240327142001,19.08
20240327143001,31.23
20240327144001,22.02
20240327145001,24.31
20240327150001,11.73
20240327151001,9.24
20240327152001,11.5
20240327153001,11.38
20240327154001,14.12
20240327155001,12.56
20240327160001,11.71
20240327161001,10.27
20240327162001,10.43
20240327163001,10.36
20240327164001,7.29
20240327165001,4.4
20240329090001,29.04
20240329091001,21.35
20240329092001,18.02
20240329093001,15.65
20240329094001,11.3
20240329095001,9.7
20240329100001,7.96
20240329101001,10.91
20240329102001,7.98
20240329103001,10.64
20240329104001,8.36
20240329105001,10.65
20240329110001,11.31
20240329111001,7.22
20240329112001,6.47
20240329113001,10.07
20240329114001,12.05
20240329115001,21.75
20240329120001,31.56
20240329121001,37.99
20240329122001,33.18
20240329123001,15.52
20240329124001,14.74
20240329125001,15.53
20240329130001,18.02
20240329131001,15.58
20240329132001,12.71
20240329133001,11.08
20240329134001,25.31
20240329135001,22.01
20240329140001,17.69
20240329141001,17.02
20240329142001,24.0
20240329143001,32.99
20240329144001,28.86
20240329145001,21.35
20240329150001,27.31
20240329151001,24.86
20240329152001,14.69
20240329153001,10.82
20240329154001,7.27
20240329155001,5.75
20240329160001,3.61
20240329161001,2.35
20240329162001,2.09
20240329163001,1.61
20240329164001,1.14
20240329165001,0.86
20240428090001,224.77
20240428091001,473.07
20240428092001,185.52
20240428093001,37.05
20240428094001,22.09
20240428095001,21.82
20240428100001,34.7
20240428101001,132.94
20240428102001,421.34
20240428103001,492.42
20240428104001,955.15
20240428105001,626.18
20240428110001,809.6
20240428111001,1056.76
20240428112001,1020.75
20240428113001,449.12
20240428114001,307.01
20240428115001,299.0
20240428120001,356.86
20240428121001,353.92
20240428122001,232.27
20240428123001,262.96
20240428124001,254.75
20240428125001,130.45
20240428130001,86.43
20240428131001,74.64
20240428132001,70.52
20240428133001,56.34
20240428134001,43.85
20240428135001,44.46
20240428140001,37.71
20240428141001,37.91
20240428142001,42.82
20240428143001,102.65
20240428144001,145.24
20240428145001,128.28
20240428150001,191.32
20240428151001,317.94
20240428152001,195.1
20240428153001,109.68
20240428154001,98.78
20240428155001,115.68
20240428160001,127.06
20240428161001,77.92
20240428162001,36.01
20240428163001,24.65
20240428164001,21.66
20240428165001,23.72
20240430090001,1049.91
20240430091001,1083.74
20240430092001,1177.22
20240430093001,1209.07
20240430094001,1275.09
20240430095001,1242.99
20240430100001,1209.32
20240430101001,1044.85
20240430102001,1268.15
20240430103001,1347.18
20240430104001,1444.52
20240430105001,1308.97
20240430110001,1443.73
20240430111001,1381.85
20240430112001,1466.7
20240430113001,1476.35
20240430114001,1505.39
20240430115001,1455.38
20240430120001,779.66
20240430121001,1333.35
20240430122001,754.2
20240430123001,1298.33
20240430124001,1426.78
20240430125001,912.81
20240430130001,918.12
20240430131001,829.41
20240430132001,1149.59
20240430133001,1170.48
20240430134001,1148.09
20240430135001,1141.94
20240430140001,862.03
20240430141001,725.59
20240430142001,502.96
20240430143001,262.16
20240430144001,242.51
20240430145001,306.42
20240430150001,137.91
20240430151001,52.98
20240430152001,84.52
20240430153001,47.46
20240430154001,20.82
20240430155001,11.84
20240430160001,7.54
20240430161001,5.11
20240430162001,3.87
20240430163001,6.69
20240430164001,3.8
20240430165001,5.99
20240515090001,783.54
20240515091001,893.16
20240515092001,1033.82
20240515093001,1100.19
20240515094001,1080.93
20240515095001,1011.25
20240515100001,914.91
20240515101001,979.78
20240515102001,905.01
20240515103001,864.37
20240515104001,971.51
20240515105001,1180.18
20240515110001,1311.46
20240515111001,1160.54
20240515112001,1337.05
20240515113001,1276.76
20240515114001,1275.41
20240515115001,1187.43
20240515120001,1288.51
20240515121001,1407.95
20240515122001,1413.87
20240515123001,1431.58
20240515124001,1100.98
20240515125001,1282.8
20240515130001,1229.98
20240515131001,1258.9
20240515132001,1117.79
20240515133001,823.57
20240515134001,497.95
20240515135001,701.29
20240515140001,396.82
20240515141001,222.27
20240515142001,171.79
20240515143001,161.48
20240515144001,139.08
20240515145001,108.15
20240515150001,111.19
20240515151001,67.75
20240515152001,56.14
20240515153001,44.52
20240515154001,25.78
20240515155001,32.05
20240515160001,32.96
20240515161001,30.8
20240515162001,25.77
20240515163001,19.62
20240515164001,20.07
20240515165001,18.78
20240520090001,462.65
20240520091001,424.92
20240520092001,405.37
20240520093001,324.2
20240520094001,217.2
20240520095001,179.93
20240520100001,175.44
20240520101001,206.0
20240520102001,202.67
20240520103001,209.82
20240520104001,301.08
20240520105001,308.57
20240520110001,304.28
20240520111001,298.22
20240520112001,213.24
20240520113001,208.67
20240520114001,210.94
20240520115001,217.68
20240520120001,366.19
20240520121001,312.51
20240520122001,200.79
20240520123001,152.55
20240520124001,197.21
20240520125001,194.67
20240520130001,175.91
20240520131001,122.87
20240520132001,76.51
20240520133001,45.54
20240520134001,52.48
20240520135001,70.55
20240520140001,76.23
20240520141001,76.8
20240520142001,59.65
20240520143001,81.45
20240520144001,122.82
20240520145001,122.44
20240520150001,131.86
20240520151001,122.04
20240520152001,85.44
20240520153001,52.75
20240520154001,33.99
20240520155001,31.94
20240520160001,33.48
20240520161001,33.3
20240520162001,28.13
20240520163001,26.12
20240520164001,17.1
20240520165001,14.2
20240613090001,22.56
20240613091001,27.4
20240613092001,45.73
20240613093001,83.86
20240613094001,95.69
20240613095001,90.03
20240613100001,129.81
20240613101001,187.51
20240613102001,372.43
20240613103001,387.35
20240613104001,253.63
20240613105001,219.52
20240613110001,347.46
20240613111001,320.96
20240613112001,401.28
20240613113001,807.78
20240613114001,863.17
20240613115001,863.44
20240613120001,875.25
20240613121001,855.38
20240613122001,696.47
20240613123001,818.17
20240613124001,440.73
20240613125001,245.62
20240613130001,715.04
20240613131001,700.33
20240613132001,683.71
20240613133001,113.16
20240613134001,531.65
20240613135001,711.16
20240613140001,368.4
20240613141001,211.42
20240613142001,383.14
20240613143001,59.44
20240613144001,38.73
20240613145001,30.03
20240613150001,29.0
20240613151001,30.3
20240613152001,30.42
20240613153001,37.18
20240613154001,42.09
20240613155001,100.61
20240613160001,70.51
20240613161001,35.48
20240613162001,19.73
20240613163001,19.51
20240613164001,20.17
20240613165001,7.01
20240615090001,453.56
20240615091001,449.8
20240615092001,467.07
20240615093001,599.66
20240615094001,655.8
20240615095001,705.97
20240615100001,687.04
20240615101001,877.01
20240615102001,782.37
20240615103001,771.39
20240615104001,614.48
20240615105001,747.83
20240615110001,716.87
20240615111001,631.64
20240615112001,688.28
20240615113001,738.97
20240615114001,713.05
20240615115001,795.87
20240615120001,781.23
20240615121001,775.76
20240615122001,783.9
20240615123001,728.93
20240615124001,689.44
20240615125001,712.16
20240615130001,661.11
20240615131001,585.35
20240615132001,416.74
20240615133001,365.03
20240615134001,433.14
